Unnamed: 0,firstName,initials,lastName,affiliation,country,institute
22433,,M,Chen,"College of Life Sciences, Henan Agricultural University, 450002, Zhengzhou, China.",China,Henan Agricultural University
22434,,S,Chen,"National Key Laboratory of Crop Genetics & Germplasm Enhancement and Utilization, Jiangsu Collaborative Innovation Center for Modern Crop Production, Hainan Yazhou Bay Seed Lab, Jiangsu Province Engineering Research Center of Seed Industry Science and Technology, Nanjing Agricultural University, 210095, Nanjing, China.",China,Nanjing Agricultural University
22435,,H,Zhang,"National Key Laboratory of Crop Genetics & Germplasm Enhancement and Utilization, Jiangsu Collaborative Innovation Center for Modern Crop Production, Hainan Yazhou Bay Seed Lab, Jiangsu Province Engineering Research Center of Seed Industry Science and Technology, Nanjing Agricultural University, 210095, Nanjing, China. hszhang@njau.edu.cn.",China,Nanjing Agricultural University
22436,,J,Cheng,"National Key Laboratory of Crop Genetics & Germplasm Enhancement and Utilization, Jiangsu Collaborative Innovation Center for Modern Crop Production, Hainan Yazhou Bay Seed Lab, Jiangsu Province Engineering Research Center of Seed Industry Science and Technology, Nanjing Agricultural University, 210095, Nanjing, China. cjp@njau.edu.cn.",China,Nanjing Agricultural University
22437,,C,Ma,"The State Key Laboratory of Wheat and Maize Crop Science, College of Life Sciences, Henan Agricultural University, Zhengzhou 450002, China.",China,Henan Agricultural University
22438,,J,Qian,"The State Key Laboratory of Wheat and Maize Crop Science, College of Life Sciences, Henan Agricultural University, Zhengzhou 450002, China.",China,Henan Agricultural University
22439,,Y,Feng,"The State Key Laboratory of Wheat and Maize Crop Science, College of Life Sciences, Henan Agricultural University, Zhengzhou 450002, China.",China,Henan Agricultural University
22440,,SK,Sehgal,"Department of Agronomy, Horticulture, and Plant Science, South Dakota State University, Bookings, SD 57007, U.S.A.",,South Dakota State University
22441,,Y,Zhao,"The State Key Laboratory of Wheat and Maize Crop Science, College of Life Sciences, Henan Agricultural University, Zhengzhou 450002, China.",China,Henan Agricultural University
22442,,Q,Chen,"The State Key Laboratory of Wheat and Maize Crop Science, College of Life Sciences, Henan Agricultural University, Zhengzhou 450002, China.",China,Henan Agricultural University
22443,,H,Li,"The State Key Laboratory of Wheat and Maize Crop Science, College of Life Sciences, Henan Agricultural University, Zhengzhou 450002, China.",China,Henan Agricultural University
22444,,W,Liu,"The State Key Laboratory of Wheat and Maize Crop Science, College of Life Sciences, Henan Agricultural University, Zhengzhou 450002, China.",China,Henan Agricultural University
22445,,F,Umezawa,"Graduate School of Pharmaceutical Sciences, Nagoya City University, 3-1 Tanabe-dori, Mizuho-ku, Nagoya 467-8603, Japan.",Japan,Nagoya City University
22446,,M,Natsume,"Graduate School of Medical Sciences, Nagoya City University, 1 Kawasumi, Mizuho-cho, Mizuho-ku, Nagoya 467-8601, Japan.",Japan,Nagoya City University
22447,,S,Fukusada,"Graduate School of Medical Sciences, Nagoya City University, 1 Kawasumi, Mizuho-cho, Mizuho-ku, Nagoya 467-8601, Japan.",Japan,Nagoya City University
22448,,K,Nakajima,"Institute for Glyco-core Research (iGCORE), Gifu University, 1-1 Yanagido, Gifu 501-1193, Japan.",Japan,Gifu University
22449,,F,Yamasaki,"Graduate School of Pharmaceutical Sciences, Chiba University, 1-8-1 Inohana, Chuo-ku, Chiba 260-0856, Japan.",Japan,Chiba University
22450,,H,Kawashima,"Graduate School of Pharmaceutical Sciences, Chiba University, 1-8-1 Inohana, Chuo-ku, Chiba 260-0856, Japan.",Japan,Chiba University
22451,,CW,Kuo,"Institute of Biological Chemistry, Academia Sinica, 128 Sec. 2, Academia Road, Nankang, Taipei 115, Taiwan.",Taiwan,Institute of Biological Chemistry
22452,,KH,Khoo,"Institute of Biological Chemistry, Academia Sinica, 128 Sec. 2, Academia Road, Nankang, Taipei 115, Taiwan.",Taiwan,Institute of Biological Chemistry
22453,,T,Shimura,"Graduate School of Medical Sciences, Nagoya City University, 1 Kawasumi, Mizuho-cho, Mizuho-ku, Nagoya 467-8601, Japan.",Japan,Nagoya City University
22454,,H,Yagi,"Graduate School of Pharmaceutical Sciences, Nagoya City University, 3-1 Tanabe-dori, Mizuho-ku, Nagoya 467-8603, Japan.",Japan,Nagoya City University
22455,,K,Kato,"Graduate School of Pharmaceutical Sciences, Nagoya City University, 3-1 Tanabe-dori, Mizuho-ku, Nagoya 467-8603, Japan.",Japan,Nagoya City University
22456,,CJ,Boogerd,"Hubrecht Institute, Royal Netherlands Academy of Arts and Sciences (KNAW) and University Medical Center Utrecht, Utrecht, Netherlands. K.boogerd@hubrecht.eu.",Netherlands,Royal Netherlands Academy of Arts and Sciences (KNAW) and University Medical Center Utrecht
22457,,I,Perini,"Hubrecht Institute, Royal Netherlands Academy of Arts and Sciences (KNAW) and University Medical Center Utrecht, Utrecht, Netherlands.",Netherlands,Royal Netherlands Academy of Arts and Sciences (KNAW) and University Medical Center Utrecht
22458,,E,Kyriakopoulou,"Hubrecht Institute, Royal Netherlands Academy of Arts and Sciences (KNAW) and University Medical Center Utrecht, Utrecht, Netherlands.",Netherlands,Royal Netherlands Academy of Arts and Sciences (KNAW) and University Medical Center Utrecht
22459,,SJ,Han,"Hubrecht Institute, Royal Netherlands Academy of Arts and Sciences (KNAW) and University Medical Center Utrecht, Utrecht, Netherlands.",Netherlands,Royal Netherlands Academy of Arts and Sciences (KNAW) and University Medical Center Utrecht
22460,,P,La,"Hubrecht Institute, Royal Netherlands Academy of Arts and Sciences (KNAW) and University Medical Center Utrecht, Utrecht, Netherlands.",Netherlands,Royal Netherlands Academy of Arts and Sciences (KNAW) and University Medical Center Utrecht
22461,,B,van der Swaan,"Hubrecht Institute, Royal Netherlands Academy of Arts and Sciences (KNAW) and University Medical Center Utrecht, Utrecht, Netherlands.",Netherlands,Royal Netherlands Academy of Arts and Sciences (KNAW) and University Medical Center Utrecht
22462,,JB,Berkhout,"Hubrecht Institute, Royal Netherlands Academy of Arts and Sciences (KNAW) and University Medical Center Utrecht, Utrecht, Netherlands.",Netherlands,Royal Netherlands Academy of Arts and Sciences (KNAW) and University Medical Center Utrecht
22463,,D,Versteeg,"Hubrecht Institute, Royal Netherlands Academy of Arts and Sciences (KNAW) and University Medical Center Utrecht, Utrecht, Netherlands.",Netherlands,Royal Netherlands Academy of Arts and Sciences (KNAW) and University Medical Center Utrecht
22464,,J,Monshouwer-Kloots,"Hubrecht Institute, Royal Netherlands Academy of Arts and Sciences (KNAW) and University Medical Center Utrecht, Utrecht, Netherlands.",Netherlands,Royal Netherlands Academy of Arts and Sciences (KNAW) and University Medical Center Utrecht
22465,,E,van Rooij,"Department of Cardiology, University Medical Center Utrecht, Utrecht, Netherlands. E.vanrooij@hubrecht.eu.",Netherlands,University Medical Center Utrecht
22466,,MB,Coltelli,"Department of Civil and Industrial Engineering, University of Pisa, 56122 Pisa, Italy.",Italy,University of Pisa
22467,,P,Morganti,"Academy of History of Health Care Art, 00193 Rome, Italy.",Italy,Academy of History of Health Care Art
22468,,V,Castelvetro,"Department of Chemistry and Industrial Chemistry, University of Pisa, 56124 Pisa, Italy.",Italy,University of Pisa
22469,,A,Lazzeri,"Department of Civil and Industrial Engineering, University of Pisa, 56122 Pisa, Italy.",Italy,University of Pisa
22470,,S,Danti,"Department of Civil and Industrial Engineering, University of Pisa, 56122 Pisa, Italy.",Italy,University of Pisa
22471,,B,Benjelloun-Mlayah,"Compagnie Industrielle de la Matière Végétale (CIMV), F-31670 Labège, France.",France,Unparsed
22472,,A,Gagliardini,"R & D Texol, 65020 Alanno, Italy.",Italy,Unparsed
22473,,A,Fusco,"Department of Experimental Medicine, University of Campania Luigi Vanvitelli, 80138 Naples, Italy.",Italy,University of Campania Luigi Vanvitelli
22474,,G,Donnarumma,"Department of Experimental Medicine, University of Campania Luigi Vanvitelli, 80138 Naples, Italy.",Italy,University of Campania Luigi Vanvitelli
22475,,L,Awwad,"Department of Cell Biology and Cancer Science, Ruth and Bruce Rappaport Faculty of Medicine, Technion-Israel Institute of Technology, Haifa 3525422, Israel.",Israel,Technion-Israel Institute of Technology
22476,,R,Shofti,"Pre-Clinical Research Authority Unit, Technion-Israel Institute of Technology, Haifa 3200003, Israel.",Israel,Technion-Israel Institute of Technology
22477,,T,Haas,"Pre-Clinical Research Authority Unit, Technion-Israel Institute of Technology, Haifa 3200003, Israel.",Israel,Technion-Israel Institute of Technology
22478,,A,Aronheim,"Department of Cell Biology and Cancer Science, Ruth and Bruce Rappaport Faculty of Medicine, Technion-Israel Institute of Technology, Haifa 3525422, Israel.",Israel,Technion-Israel Institute of Technology
22479,,R,Wirth,"Department of Biotechnology, University of Szeged, Szeged, Hungary.",Hungary,University of Szeged
22480,,Z,Bagi,"Department of Biotechnology, University of Szeged, Szeged, Hungary.",Hungary,University of Szeged
22481,,P,Shetty,"Institute of Plant Biology, Biological Research Centre, Szeged, Hungary.",Hungary,Institute of Plant Biology
22482,,M,Szuhaj,"Department of Biotechnology, University of Szeged, Szeged, Hungary.",Hungary,University of Szeged
22483,,TTS,Cheung,"Department of Biotechnology, University of Szeged, Szeged, Hungary.",Hungary,University of Szeged
22484,,KL,Kovács,"Department of Biotechnology, University of Szeged, Szeged, Hungary.",Hungary,University of Szeged
22485,,G,Maróti,"Faculty of Water Sciences, University of Public Service, Baja, Hungary. maroti.gergely@brc.hu.",Hungary,University of Public Service
22486,,M,Rocafort,"Laboratory of Molecular Plant Pathology, School of Agriculture and Environment, Massey University, Palmerston North, New Zealand.",New Zealand,Massey University
22487,,V,Srivastava,"Division of Glycoscience, Department of Chemistry, School of Engineering Sciences in Chemistry, Biotechnology and Health, Royal Institute of Technology (KTH), AlbaNova University Centre, Stockholm, Sweden.",Sweden,AlbaNova University Centre
22488,,JK,Bowen,"The New Zealand Institute for Plant and Food Research Limited, Mount Albert Research Centre, Auckland, New Zealand.",New Zealand,The New Zealand Institute for Plant and Food Research Limited
22489,,SM,Díaz-Moreno,"Division of Glycoscience, Department of Chemistry, School of Engineering Sciences in Chemistry, Biotechnology and Health, Royal Institute of Technology (KTH), AlbaNova University Centre, Stockholm, Sweden.",Sweden,AlbaNova University Centre
22490,,Y,Guo,"Laboratory of Molecular Plant Pathology, School of Natural Sciences, Massey University, Palmerston North, New Zealand.",New Zealand,Massey University
22491,,V,Bulone,"School of Food, Agriculture and Wine, The University of Adelaide, Waite Campus, Adelaide, South Australia, Australia.",Australia,The University of Adelaide
22492,,KM,Plummer,"Department of Animal, Plant and Soil Sciences, AgriBio, Centre for AgriBiosciences, La Trobe University, Bundoora, Melbourne, Victoria, Australia.",Australia,La Trobe University
22493,,PW,Sutherland,"The New Zealand Institute for Plant and Food Research Limited, Mount Albert Research Centre, Auckland, New Zealand.",New Zealand,The New Zealand Institute for Plant and Food Research Limited
22494,,MA,Anderson,"Department of Biochemistry and Genetics, La Trobe Institute for Molecular Science, La Trobe University, Bundoora, Melbourne, Victoria, Australia.",Australia,La Trobe University
22495,,RE,Bradshaw,"Bioprotection Aotearoa, Massey University, Palmerston North, New Zealand.",New Zealand,Massey University
22496,,CH,Mesarich,"Bioprotection Aotearoa, Massey University, Palmerston North, New Zealand.",New Zealand,Massey University
22497,,N,Beutler,"Department of Immunology and Microbiology, The Scripps Research Institute, La Jolla, California, United States of America.",United States of America,The Scripps Research Institute
22498,,T,Pholcharee,"Department of Integrative Structural and Computational Biology, The Scripps Research Institute, La Jolla, California, United States of America.",United States of America,The Scripps Research Institute
22499,,D,Oyen,"Department of Integrative Structural and Computational Biology, The Scripps Research Institute, La Jolla, California, United States of America.",United States of America,The Scripps Research Institute
22500,,Y,Flores-Garcia,"Malaria Research Institute, Johns Hopkins Bloomberg School of Public Health, Baltimore, Maryland, United States of America.",United States of America,Malaria Research Institute
22501,,RS,MacGill,"PATH's Malaria Vaccine Initiative, Washington, District of Columbia, United States of America.",United States of America,Unparsed
22502,,E,Garcia,"Department of Immunology and Microbiology, The Scripps Research Institute, La Jolla, California, United States of America.",United States of America,The Scripps Research Institute
22503,,J,Calla,"Department of Pediatrics, University of California, San Diego, School of Medicine, La Jolla, California, United States of America.",United States of America,University of California
22504,,M,Parren,"Department of Immunology and Microbiology, The Scripps Research Institute, La Jolla, California, United States of America.",United States of America,The Scripps Research Institute
22505,,L,Yang,"Department of Immunology and Microbiology, The Scripps Research Institute, La Jolla, California, United States of America.",United States of America,The Scripps Research Institute
22506,,W,Volkmuth,"Atreca Inc., South San Francisco, California, United States of America.",United States of America,Unparsed
22507,,E,Locke,"PATH's Malaria Vaccine Initiative, Washington, District of Columbia, United States of America.",United States of America,Unparsed
22508,,JA,Regules,"Malaria Biologics Branch, Walter Reed Army Institute of Research, Silver Spring, Maryland, United States of America.",United States of America,Walter Reed Army Institute of Research
22509,,S,Dutta,"Malaria Biologics Branch, Walter Reed Army Institute of Research, Silver Spring, Maryland, United States of America.",United States of America,Walter Reed Army Institute of Research
22510,,D,Emerling,"Atreca Inc., South San Francisco, California, United States of America.",United States of America,Unparsed
22511,,AM,Early,"Department of Immunology and Infectious Diseases, Harvard T.H. Chan School of Public Health, Boston, Massachusetts, United States of America.",United States of America,Harvard T.H. Chan School of Public Health
22512,,DE,Neafsey,"Department of Immunology and Infectious Diseases, Harvard T.H. Chan School of Public Health, Boston, Massachusetts, United States of America.",United States of America,Harvard T.H. Chan School of Public Health
22513,,EA,Winzeler,"Department of Pediatrics, University of California, San Diego, School of Medicine, La Jolla, California, United States of America.",United States of America,University of California
22514,,CR,King,"PATH's Malaria Vaccine Initiative, Washington, District of Columbia, United States of America.",United States of America,Unparsed
22515,,F,Zavala,"Malaria Research Institute, Johns Hopkins Bloomberg School of Public Health, Baltimore, Maryland, United States of America.",United States of America,Malaria Research Institute
22516,,DR,Burton,"Ragon Institute of Massachusetts General Hospital, Massachusetts Institute of Technology, and Harvard University, Cambridge, Massachusetts, United States of America.",United States of America,and Harvard University
22517,,IA,Wilson,"The Skaggs Institute for Chemical Biology, The Scripps Research Institute, La Jolla, California, United States of America.",United States of America,The Skaggs Institute for Chemical Biology
22518,,TF,Rogers,"Division of Infectious Diseases, Department of Medicine, University of California, San Diego, La Jolla, California, United States of America.",United States of America,University of California
22519,,Z,Gong,"Institute of Plant Protection, Henan Academy of Agricultural Sciences, Key Laboratory of Crop Pest Control of Henan Province, Key Laboratory of Crop Integrated Pest Management of the Southern of North China, Ministry of Agriculture of the People's Republic of China, Zhengzhou 450002, P. R. China.",,Institute of Plant Protection
22520,,T,Li,"Institute of Plant Protection, Henan Academy of Agricultural Sciences, Key Laboratory of Crop Pest Control of Henan Province, Key Laboratory of Crop Integrated Pest Management of the Southern of North China, Ministry of Agriculture of the People's Republic of China, Zhengzhou 450002, P. R. China.",,Institute of Plant Protection
22521,,J,Miao,"Institute of Plant Protection, Henan Academy of Agricultural Sciences, Key Laboratory of Crop Pest Control of Henan Province, Key Laboratory of Crop Integrated Pest Management of the Southern of North China, Ministry of Agriculture of the People's Republic of China, Zhengzhou 450002, P. R. China.",,Institute of Plant Protection
22522,,Y,Duan,"Institute of Plant Protection, Henan Academy of Agricultural Sciences, Key Laboratory of Crop Pest Control of Henan Province, Key Laboratory of Crop Integrated Pest Management of the Southern of North China, Ministry of Agriculture of the People's Republic of China, Zhengzhou 450002, P. R. China.",,Institute of Plant Protection
22523,,Y,Jiang,"Institute of Plant Protection, Henan Academy of Agricultural Sciences, Key Laboratory of Crop Pest Control of Henan Province, Key Laboratory of Crop Integrated Pest Management of the Southern of North China, Ministry of Agriculture of the People's Republic of China, Zhengzhou 450002, P. R. China.",,Institute of Plant Protection
22524,,H,Li,"Institute of Plant Protection, Henan Academy of Agricultural Sciences, Key Laboratory of Crop Pest Control of Henan Province, Key Laboratory of Crop Integrated Pest Management of the Southern of North China, Ministry of Agriculture of the People's Republic of China, Zhengzhou 450002, P. R. China.",,Institute of Plant Protection
22525,,P,Guo,"Institute of Plant Protection, Henan Academy of Agricultural Sciences, Key Laboratory of Crop Pest Control of Henan Province, Key Laboratory of Crop Integrated Pest Management of the Southern of North China, Ministry of Agriculture of the People's Republic of China, Zhengzhou 450002, P. R. China.",,Institute of Plant Protection
22526,,X,Wang,"Institute of Plant Protection, Henan Academy of Agricultural Sciences, Key Laboratory of Crop Pest Control of Henan Province, Key Laboratory of Crop Integrated Pest Management of the Southern of North China, Ministry of Agriculture of the People's Republic of China, Zhengzhou 450002, P. R. China.",,Institute of Plant Protection
22527,,J,Zhang,"Institute of Plant Protection, Henan Academy of Agricultural Sciences, Key Laboratory of Crop Pest Control of Henan Province, Key Laboratory of Crop Integrated Pest Management of the Southern of North China, Ministry of Agriculture of the People's Republic of China, Zhengzhou 450002, P. R. China.",,Institute of Plant Protection
22528,,Y,Wu,"Institute of Plant Protection, Henan Academy of Agricultural Sciences, Key Laboratory of Crop Pest Control of Henan Province, Key Laboratory of Crop Integrated Pest Management of the Southern of North China, Ministry of Agriculture of the People's Republic of China, Zhengzhou 450002, P. R. China.",,Institute of Plant Protection
22529,,Y,Li,"Triticeae Research Institute, Sichuan Agricultural University, Chengdu, China.",China,Sichuan Agricultural University
22530,,R,Zhang,"Triticeae Research Institute, Sichuan Agricultural University, Chengdu, China.",China,Sichuan Agricultural University
22531,,Y,Wu,"Triticeae Research Institute, Sichuan Agricultural University, Chengdu, China.",China,Sichuan Agricultural University
22532,,Q,Wu,"Triticeae Research Institute, Sichuan Agricultural University, Chengdu, China.",China,Sichuan Agricultural University
22533,,Q,Jiang,"Triticeae Research Institute, Sichuan Agricultural University, Chengdu, China.",China,Sichuan Agricultural University
22534,,J,Ma,"Triticeae Research Institute, Sichuan Agricultural University, Chengdu, China.",China,Sichuan Agricultural University
22535,,Y,Zhang,"Triticeae Research Institute, Sichuan Agricultural University, Chengdu, China.",China,Sichuan Agricultural University
22536,,P,Qi,"Triticeae Research Institute, Sichuan Agricultural University, Chengdu, China.",China,Sichuan Agricultural University
22537,,G,Chen,"Triticeae Research Institute, Sichuan Agricultural University, Chengdu, China.",China,Sichuan Agricultural University
22538,,Y,Jiang,"Triticeae Research Institute, Sichuan Agricultural University, Chengdu, China.",China,Sichuan Agricultural University
22539,,Y,Zheng,"Triticeae Research Institute, Sichuan Agricultural University, Chengdu, China.",China,Sichuan Agricultural University
22540,,Y,Wei,"Triticeae Research Institute, Sichuan Agricultural University, Chengdu, China.",China,Sichuan Agricultural University
22541,,Q,Xu,"Triticeae Research Institute, Sichuan Agricultural University, Chengdu, China.",China,Sichuan Agricultural University
22542,,A,Golara,"Department of Reconstructive Surgery and Gynecological Oncology, Pomeranian Medical University in Szczecin, Al. Powstańców Wielkopolskich 72, 70-111 Szczecin, Poland.",Poland,Pomeranian Medical University in Szczecin
22543,,M,Kozłowski,"Department of Reconstructive Surgery and Gynecological Oncology, Pomeranian Medical University in Szczecin, Al. Powstańców Wielkopolskich 72, 70-111 Szczecin, Poland.",Poland,Pomeranian Medical University in Szczecin
22544,,P,Guzik,"Clinical Department of Gynecology and Obstetrics, City Hospital, 35-241 Rzeszów, Poland.",Poland,Unparsed
22545,,S,Kwiatkowski,"Department of Obstetrics and Gynecology, Pomeranian Medical University in Szczecin, Al. Powstańców Wielkopolskich 72, 70-111 Szczecin, Poland.",Poland,Pomeranian Medical University in Szczecin
22546,,A,Cymbaluk-Płoska,"Department of Reconstructive Surgery and Gynecological Oncology, Pomeranian Medical University in Szczecin, Al. Powstańców Wielkopolskich 72, 70-111 Szczecin, Poland.",Poland,Pomeranian Medical University in Szczecin
22547,,Y,Zhong,"College of Agriculture, Nanjing Agricultural University, Nanjing 210095, China.",China,Nanjing Agricultural University
22548,,Y,Chen,"College of Agriculture, Nanjing Agricultural University, Nanjing 210095, China.",China,Nanjing Agricultural University
22549,,M,Pan,"College of Agriculture, Nanjing Agricultural University, Nanjing 210095, China.",China,Nanjing Agricultural University
22550,,H,Wang,"College of Agriculture, Nanjing Agricultural University, Nanjing 210095, China.",China,Nanjing Agricultural University
22551,,J,Sun,"College of Agriculture, Nanjing Agricultural University, Nanjing 210095, China.",China,Nanjing Agricultural University
22552,,Y,Chen,"College of Agriculture, Nanjing Agricultural University, Nanjing 210095, China.",China,Nanjing Agricultural University
22553,,J,Cai,"College of Agriculture, Nanjing Agricultural University, Nanjing 210095, China.",China,Nanjing Agricultural University
22554,,Q,Zhou,"College of Agriculture, Nanjing Agricultural University, Nanjing 210095, China.",China,Nanjing Agricultural University
22555,,X,Wang,"College of Agriculture, Nanjing Agricultural University, Nanjing 210095, China.",China,Nanjing Agricultural University
22556,,D,Jiang,"College of Agriculture, Nanjing Agricultural University, Nanjing 210095, China.",China,Nanjing Agricultural University
22557,,MM,Malko,"Department of Plant Science, College of Agriculture, Wolaita Sodo University, Wolaita Sodo P.O. Box 138, Ethiopia.",Ethiopia,Wolaita Sodo University
22558,,X,Peng,"National Technique Innovation Center for Regional Wheat Production, Key Laboratory of Crop Ecophysiology, Ministry of Agriculture, Nanjing Agricultural University, Nanjing 210095, China.",China,Nanjing Agricultural University
22559,,X,Gao,"National Technique Innovation Center for Regional Wheat Production, Key Laboratory of Crop Ecophysiology, Ministry of Agriculture, Nanjing Agricultural University, Nanjing 210095, China.",China,Nanjing Agricultural University
22560,,J,Cai,"National Technique Innovation Center for Regional Wheat Production, Key Laboratory of Crop Ecophysiology, Ministry of Agriculture, Nanjing Agricultural University, Nanjing 210095, China.",China,Nanjing Agricultural University
22561,,Q,Zhou,"National Technique Innovation Center for Regional Wheat Production, Key Laboratory of Crop Ecophysiology, Ministry of Agriculture, Nanjing Agricultural University, Nanjing 210095, China.",China,Nanjing Agricultural University
22562,,X,Wang,"National Technique Innovation Center for Regional Wheat Production, Key Laboratory of Crop Ecophysiology, Ministry of Agriculture, Nanjing Agricultural University, Nanjing 210095, China.",China,Nanjing Agricultural University
22563,,D,Jiang,"National Technique Innovation Center for Regional Wheat Production, Key Laboratory of Crop Ecophysiology, Ministry of Agriculture, Nanjing Agricultural University, Nanjing 210095, China.",China,Nanjing Agricultural University
22564,,K,Feng,"National Technique Innovation Center for Regional Wheat Production, Key Laboratory of Crop Physiology and Ecology in Southern China, Ministry of Agriculture, National Engineering and Technology Center for Information Agriculture, Nanjing Agricultural University, Nanjing 210095, China.",China,Nanjing Agricultural University
22565,,X,Wang,"National Technique Innovation Center for Regional Wheat Production, Key Laboratory of Crop Physiology and Ecology in Southern China, Ministry of Agriculture, National Engineering and Technology Center for Information Agriculture, Nanjing Agricultural University, Nanjing 210095, China.",China,Nanjing Agricultural University
22566,,Q,Zhou,"National Technique Innovation Center for Regional Wheat Production, Key Laboratory of Crop Physiology and Ecology in Southern China, Ministry of Agriculture, National Engineering and Technology Center for Information Agriculture, Nanjing Agricultural University, Nanjing 210095, China.",China,Nanjing Agricultural University
22567,,T,Dai,"National Technique Innovation Center for Regional Wheat Production, Key Laboratory of Crop Physiology and Ecology in Southern China, Ministry of Agriculture, National Engineering and Technology Center for Information Agriculture, Nanjing Agricultural University, Nanjing 210095, China.",China,Nanjing Agricultural University
22568,,W,Cao,"National Technique Innovation Center for Regional Wheat Production, Key Laboratory of Crop Physiology and Ecology in Southern China, Ministry of Agriculture, National Engineering and Technology Center for Information Agriculture, Nanjing Agricultural University, Nanjing 210095, China.",China,Nanjing Agricultural University
22569,,D,Jiang,"National Technique Innovation Center for Regional Wheat Production, Key Laboratory of Crop Physiology and Ecology in Southern China, Ministry of Agriculture, National Engineering and Technology Center for Information Agriculture, Nanjing Agricultural University, Nanjing 210095, China.",China,Nanjing Agricultural University
22570,,J,Cai,"National Technique Innovation Center for Regional Wheat Production, Key Laboratory of Crop Physiology and Ecology in Southern China, Ministry of Agriculture, National Engineering and Technology Center for Information Agriculture, Nanjing Agricultural University, Nanjing 210095, China.",China,Nanjing Agricultural University
22571,,A,Haegeman,"Plant Sciences Unit, Flanders Research Institute for Agriculture, Fisheries and Food (ILVO), 9820 Merelbeke, Belgium.",Belgium,Flanders Research Institute for Agriculture
22572,,Y,Foucart,"Plant Sciences Unit, Flanders Research Institute for Agriculture, Fisheries and Food (ILVO), 9820 Merelbeke, Belgium.",Belgium,Flanders Research Institute for Agriculture
22573,,K,De Jonghe,"Plant Sciences Unit, Flanders Research Institute for Agriculture, Fisheries and Food (ILVO), 9820 Merelbeke, Belgium.",Belgium,Flanders Research Institute for Agriculture
22574,,T,Goedefroit,"Plant Sciences Unit, Flanders Research Institute for Agriculture, Fisheries and Food (ILVO), 9820 Merelbeke, Belgium.",Belgium,Flanders Research Institute for Agriculture
22575,,M,Al Rwahnih,"Foundation Plant Services, Department of Plant Pathology, University of California, Davis, CA 95616, USA.",USA,University of California
22576,,N,Boonham,"School of Natural and Environmental Sciences, Newcastle University, Newcastle Upon Tyne NE1 7RU, UK.",UK,Newcastle University
22577,,T,Candresse,"UMR 1332 Biologie du Fruit et Pathologie, Institut National de Recherche pour l'Agriculture, l'Alimentation et l'Environnement (INRAE), Université de Bordeaux, 33882 Villenave-d'Ornon, France.",France,Université de Bordeaux
22578,,YZA,Gaafar,"Centre for Plant Health, Canadian Food Inspection Agency, 8801 East Saanich Road, North Saanich, BC V8L 1H3, Canada.",Canada,Unparsed
22579,,OP,Hurtado-Gonzales,"Plant Germplasm Quarantine Program, Animal and Plant Health Inspection Service, United States Department of Agriculture (USDA-APHIS), Beltsville, ML 20705, USA.",USA,Unparsed
22580,,Z,Kogej Zwitter,"Jožef Stefan International Postgraduate School, 1000 Ljubljana, Slovenia.",Slovenia,Jožef Stefan International Postgraduate School
22581,,D,Kutnjak,"Department of Biotechnology and Systems Biology, National Institute of Biology (NIB), 1000 Ljubljana, Slovenia.",Slovenia,National Institute of Biology (NIB)
22582,,J,Lamovšek,"Plant Protection Department, Agricultural Institute of Slovenia (KIS), 1000 Ljubljana, Slovenia.",Slovenia,Agricultural Institute of Slovenia (KIS)
22583,,M,Lefebvre,"UMR 1332 Biologie du Fruit et Pathologie, Institut National de Recherche pour l'Agriculture, l'Alimentation et l'Environnement (INRAE), Université de Bordeaux, 33882 Villenave-d'Ornon, France.",France,Université de Bordeaux
22584,,M,Malapi,"Biotechnology Risk Analysis Program, Animal and Plant Health Inspection Service, United States Department of Agriculture (USDA-APHIS), Riverdale, ML 20737, USA.",USA,Unparsed
22585,,I,Mavrič Pleško,"Plant Protection Department, Agricultural Institute of Slovenia (KIS), 1000 Ljubljana, Slovenia.",Slovenia,Agricultural Institute of Slovenia (KIS)
22586,,S,Önder,"Department of Plant Protection, Faculty of Agriculture, Eskişehir Osmangazi University, Odunpazarı, Eskişehir 26160, Turkey.",Turkey,Eskişehir Osmangazi University
22587,,JS,Reynard,"Department of Plant Protection, Agroscope, 1260 Nyon, Switzerland.",Switzerland,Unparsed
22588,,F,Salavert Pamblanco,"School of Natural and Environmental Sciences, Newcastle University, Newcastle Upon Tyne NE1 7RU, UK.",UK,Newcastle University
22589,,O,Schumpp,"Department of Plant Protection, Agroscope, 1260 Nyon, Switzerland.",Switzerland,Unparsed
22590,,K,Stevens,"Foundation Plant Services, Department of Plant Pathology, University of California, Davis, CA 95616, USA.",USA,University of California
22591,,C,Pal,"Zespri International Limited, 400 Maunganui Road, Mount Maunganui 3116, New Zealand.",New Zealand,Unparsed
22592,,L,Tamisier,"Unités GAFL et Pathologie Végétale, Institut National de Recherche pour l'Agriculture, l'Alimentation et l'Environnement (INRAE), 84143 Montfavet, France.",France,Institut National de Recherche pour l'Agriculture
22593,,Ç,Ulubaş Serçe,"Department of Plant Production and Technologies, Faculty of Agricultural Sciences and Technologies, Niğde Ömer Halisdemir University, 51240 Niğde, Turkey.",Turkey,Niğde Ömer Halisdemir University
22594,,I,van Duivenbode,"Dutch General Inspection Service for Agricultural Seed and Seed Potatoes (NAK), Randweg 14, 8304 AS Emmeloord, The Netherlands.",The Netherlands,Unparsed
