Unnamed: 0,firstName,initials,lastName,affiliation,country,institute
22451,,V,Salmon,"Environmental Sciences Division and Climate Change Science Institute, Oak Ridge National Laboratory, Oak Ridge, TN, 37831, USA.",USA,Environmental Sciences Division and Climate Change Science Institute
22452,,N,Tharayil,"Department of Plant and Environmental Sciences, Clemson University, Clemson, SC, 29634, USA.",USA,Clemson University
22453,,ML,McCormack,"Center for Tree Science, Morton Arboretum, 4100 Illinois Rt. 53, Lisle, IL, 60532, USA.",USA,Unparsed
22454,,G,Lin,"Department of Plant Pathology, Kansas State University, Manhattan, KS, 66506-5502, USA.",USA,Kansas State University
22455,,H,Chen,"Department of Agronomy, Kansas State University, Manhattan, KS, 66506-5502, USA.",USA,Kansas State University
22456,,B,Tian,"Syngenta Crop Protection, Research Triangle Park, Durham, NC, 27709, USA.",USA,Unparsed
22457,,SK,Sehgal,"Department of Agronomy, Horticulture and Plant Science, South Dakota State University, Brookings, SD, 57006, USA.",USA,South Dakota State University
22458,,L,Singh,"Department of Plant Science and Landscape Architecture, University of Maryland, College Park, MD, 20742, USA.",USA,University of Maryland
22459,,J,Xie,"State Key Laboratory of Plant Cell and Chromosome Engineering, Institute of Genetics and Developmental Biology, Innovation Academy for Seed Design, Chinese Academy of Sciences, 100101, Beijing, China.",China,Institute of Genetics and Developmental Biology
22460,,N,Rawat,"Department of Plant Science and Landscape Architecture, University of Maryland, College Park, MD, 20742, USA.",USA,University of Maryland
22461,,P,Juliana,"Borlaug Institute for South Asia, Ludhiana, India.",India,Borlaug Institute for South Asia
22462,,N,Singh,"Bayer R&D Services LLC, Kansas City, MO, 64153, USA.",USA,Unparsed
22463,,S,Shrestha,"Department of Plant Pathology, Kansas State University, Manhattan, KS, 66506-5502, USA.",USA,Kansas State University
22464,,DL,Wilson,"Department of Plant Pathology, Kansas State University, Manhattan, KS, 66506-5502, USA.",USA,Kansas State University
22465,,H,Shult,"Department of Plant Pathology, Kansas State University, Manhattan, KS, 66506-5502, USA.",USA,Kansas State University
22466,,H,Lee,"Department of Plant Pathology, Kansas State University, Manhattan, KS, 66506-5502, USA.",USA,Kansas State University
22467,,AW,Schoen,"Department of Plant Science and Landscape Architecture, University of Maryland, College Park, MD, 20742, USA.",USA,University of Maryland
22468,,VK,Tiwari,"Department of Plant Science and Landscape Architecture, University of Maryland, College Park, MD, 20742, USA.",USA,University of Maryland
22469,,RP,Singh,"International Maize and Wheat Improvement Center (CIMMYT), 56237, Texcoco, Mexico.",Mexico,Unparsed
22470,,MJ,Guttieri,"Hard Winter Wheat Genetics Research Unit, USDA-ARS, Manhattan, KS, 66506-5502, USA.",USA,Unparsed
22471,,HN,Trick,"Department of Plant Pathology, Kansas State University, Manhattan, KS, 66506-5502, USA.",USA,Kansas State University
22472,,J,Poland,"Center for Desert Agriculture, Biological and Environmental Science and Engineering Division (BESE), King Abdullah University of Science and Technology (KAUST), Thuwal, Saudi Arabia.",Saudi Arabia,King Abdullah University of Science and Technology (KAUST)
22473,,RL,Bowden,"Hard Winter Wheat Genetics Research Unit, USDA-ARS, Manhattan, KS, 66506-5502, USA.",USA,Unparsed
22474,,G,Bai,"Hard Winter Wheat Genetics Research Unit, USDA-ARS, Manhattan, KS, 66506-5502, USA.",USA,Unparsed
22475,,B,Gill,"Department of Plant Pathology, Kansas State University, Manhattan, KS, 66506-5502, USA. bsgill@ksu.edu.",USA,Kansas State University
22476,,S,Liu,"Department of Plant Pathology, Kansas State University, Manhattan, KS, 66506-5502, USA. liu3zhen@ksu.edu.",USA,Kansas State University
22477,,MS,Kim,"Plant Immunity Research Center, Interdisciplinary Program in Agricultural Genomics, College of Agriculture and Life Sciences, Seoul National University, Seoul 08826, Republic of Korea.",Republic of Korea,Seoul National University
22478,,T,Lee,"Bioinformatics Institute, Macrogen Inc., Seoul 08511, Republic of Korea.",Republic of Korea,Bioinformatics Institute
22479,,J,Baek,"Bioinformatics Institute, Macrogen Inc., Seoul 08511, Republic of Korea.",Republic of Korea,Bioinformatics Institute
22480,,JH,Kim,"Bio-Evaluation Center, Korea Research Institute of Bioscience and Biotechnology, Cheongju, Chungbuk 28116, Republic of Korea.",Republic of Korea,Korea Research Institute of Bioscience and Biotechnology
22481,,C,Kim,"Bioinformatics Institute, Macrogen Inc., Seoul 08511, Republic of Korea.",Republic of Korea,Bioinformatics Institute
22482,,SC,Jeong,"Bio-Evaluation Center, Korea Research Institute of Bioscience and Biotechnology, Cheongju, Chungbuk 28116, Republic of Korea.",Republic of Korea,Korea Research Institute of Bioscience and Biotechnology
22483,,MA,Teixeira,"Centre for Textile Science and Technology (2C2T), Department of Textile Engineering, University of Minho, Campus of Azurém, 4800-058 Guimarães, Portugal.",Portugal,University of Minho
22484,,MC,Paiva,"Department of Polymer Engineering, Institute for Polymers and Composites/i3N, University of Minho, Campus of Azurém, 4800-058 Guimarães, Portugal.",Portugal,University of Minho
22485,,MTP,Amorim,"Centre for Textile Science and Technology (2C2T), Department of Textile Engineering, University of Minho, Campus of Azurém, 4800-058 Guimarães, Portugal.",Portugal,University of Minho
22486,,AHP,Felgueiras,"Centre for Textile Science and Technology (2C2T), Department of Textile Engineering, University of Minho, Campus of Azurém, 4800-058 Guimarães, Portugal.",Portugal,University of Minho
22487,,L,Wang,"Plant Molecular Biology (Botany), Department Biology I, Ludwig-Maximilians-Universität München, Planegg-Martinsried, Germany.",Germany,Ludwig-Maximilians-Universität München
22488,,D,Leister,"Plant Molecular Biology (Botany), Department Biology I, Ludwig-Maximilians-Universität München, Planegg-Martinsried, Germany.",Germany,Ludwig-Maximilians-Universität München
22489,,T,Kleine,"Plant Molecular Biology (Botany), Department Biology I, Ludwig-Maximilians-Universität München, Planegg-Martinsried, Germany. tatjana.kleine@lmu.de.",Germany,Ludwig-Maximilians-Universität München
22490,,M,Aslam,"Key Laboratory of Genetics, Breeding and Multiple Utilization of Crops, Ministry of Education, Fujian Provincial Key Laboratory of Haixia Applied Plant Systems Biology, Center for Genomics and Biotechnology, College of Agriculture, Fujian Agriculture and Forestry University, Fuzhou 350002, China.",China,Fujian Agriculture and Forestry University
22491,,K,Sugita,"Department of Plant Bio Sciences, Faculty of Agriculture, Iwate University, Morioka 020-8550, Japan.",Japan,Iwate University
22492,,Y,Qin,"Key Laboratory of Genetics, Breeding and Multiple Utilization of Crops, Ministry of Education, Fujian Provincial Key Laboratory of Haixia Applied Plant Systems Biology, Center for Genomics and Biotechnology, College of Agriculture, Fujian Agriculture and Forestry University, Fuzhou 350002, China.",China,Fujian Agriculture and Forestry University
22493,,A,Rahman,"Agri-Innovation Center, Faculty of Agriculture, Iwate University, Morioka 020-8550, Japan.",Japan,Iwate University
22494,,MA,Mohammadi,"Department of Horticulture, College of Agriculture, Alberoni University, Kohistan, Afghanistan.",Afghanistan,Alberoni University
22495,,Y,Cheng,"College of Plant Protection, Fujian Agriculture and Forestry University, Fuzhou, China.",China,Fujian Agriculture and Forestry University
22496,,M,Aslam,"State Key Laboratory for Conservation and Utilization of Subtropical Agro-Bioresources, Guangxi Key Lab of Sugarcane Biology, College of Agriculture, Guangxi University, Nanning, China.",China,Guangxi University
22497,,BH,Jakada,"State Key Laboratory of Ecological Pest Control for Fujian and Taiwan Crops, Fujian Provincial Key Laboratory of Haixia Applied Plant Systems Biology, College of Life Sciences, Center for Genomics and Biotechnology, Fujian Agriculture and Forestry University, Fuzhou, China.",China,Fujian Agriculture and Forestry University
22498,,MH,Wai,"College of Agriculture, Fujian Agriculture and Forestry University, Fuzhou, China.",China,Fujian Agriculture and Forestry University
22499,,K,Ye,"College of Plant Protection, Fujian Agriculture and Forestry University, Fuzhou, China.",China,Fujian Agriculture and Forestry University
22500,,X,He,"State Key Laboratory of Ecological Pest Control for Fujian and Taiwan Crops, Fujian Provincial Key Laboratory of Haixia Applied Plant Systems Biology, College of Life Sciences, Center for Genomics and Biotechnology, Fujian Agriculture and Forestry University, Fuzhou, China.",China,Fujian Agriculture and Forestry University
22501,,T,Luo,"College of Plant Protection, Fujian Agriculture and Forestry University, Fuzhou, China.",China,Fujian Agriculture and Forestry University
22502,,L,Ye,"College of Plant Protection, Fujian Agriculture and Forestry University, Fuzhou, China.",China,Fujian Agriculture and Forestry University
22503,,C,Dong,"College of Agriculture, Fujian Agriculture and Forestry University, Fuzhou, China.",China,Fujian Agriculture and Forestry University
22504,,B,Hu,"College of Plant Protection, Fujian Agriculture and Forestry University, Fuzhou, China.",China,Fujian Agriculture and Forestry University
22505,,SVGN,Priyadarshani,"National Education Commission, Nugegoda, Sri Lanka.",Sri Lanka,Unparsed
22506,,G,Wang-Pruski,"Department of Plant, Food, and Environmental Sciences, Faculty of Agriculture, Dalhousie University, Truro, NS, Canada.",Canada,Dalhousie University
22507,,Y,Qin,"State Key Laboratory for Conservation and Utilization of Subtropical Agro-Bioresources, Guangxi Key Lab of Sugarcane Biology, College of Agriculture, Guangxi University, Nanning, China.",China,Guangxi University
22508,,M,Yan,"Guangxi Key Laboratory of Sugarcane Biology, State Key Laboratory for Conservation and Utilization of Subtropical Agro-Bioresources, College of Agriculture, Guangxi University, Nanning, China.",China,Guangxi University
22509,,X,Jin,"Key Lab of Genetics, Breeding and Multiple Utilization of Crops, Ministry of Education, Fujian Provincial Key Laboratory of Haixia Applied Plant Systems Biology, College of Life Sciences, Fuzhou, China.",China,College of Life Sciences
22510,,Y,Liu,"Key Lab of Genetics, Breeding and Multiple Utilization of Crops, Ministry of Education, Fujian Provincial Key Laboratory of Haixia Applied Plant Systems Biology, College of Life Sciences, Fuzhou, China.",China,College of Life Sciences
22511,,H,Chen,"Key Lab of Genetics, Breeding and Multiple Utilization of Crops, Ministry of Education, Fujian Provincial Key Laboratory of Haixia Applied Plant Systems Biology, College of Life Sciences, Fuzhou, China.",China,College of Life Sciences
22512,,T,Ye,"Key Lab of Genetics, Breeding and Multiple Utilization of Crops, Ministry of Education, Fujian Provincial Key Laboratory of Haixia Applied Plant Systems Biology, College of Life Sciences, Fuzhou, China.",China,College of Life Sciences
22513,,Z,Hou,"Key Lab of Genetics, Breeding and Multiple Utilization of Crops, Ministry of Education, Fujian Provincial Key Laboratory of Haixia Applied Plant Systems Biology, College of Life Sciences, Fuzhou, China.",China,College of Life Sciences
22514,,Z,Su,"Key Lab of Genetics, Breeding and Multiple Utilization of Crops, Ministry of Education, Fujian Provincial Key Laboratory of Haixia Applied Plant Systems Biology, College of Life Sciences, Fuzhou, China.",China,College of Life Sciences
22515,,Y,Chen,"Guangxi Key Laboratory of Sugarcane Biology, State Key Laboratory for Conservation and Utilization of Subtropical Agro-Bioresources, College of Agriculture, Guangxi University, Nanning, China.",China,Guangxi University
22516,,M,Aslam,"Guangxi Key Laboratory of Sugarcane Biology, State Key Laboratory for Conservation and Utilization of Subtropical Agro-Bioresources, College of Agriculture, Guangxi University, Nanning, China.",China,Guangxi University
22517,,Y,Qin,"Key Lab of Genetics, Breeding and Multiple Utilization of Crops, Ministry of Education, Fujian Provincial Key Laboratory of Haixia Applied Plant Systems Biology, College of Life Sciences, Fuzhou, China.",China,College of Life Sciences
22518,,X,Niu,"Guangxi Key Laboratory of Sugarcane Biology, State Key Laboratory for Conservation and Utilization of Subtropical Agro-Bioresources, College of Agriculture, Guangxi University, Nanning, China.",China,Guangxi University
22519,,YR,Kim,"BK21 PLUS Project for Medical Science, Yonsei University College of Medicine, Seoul, South Korea.",South Korea,Yonsei University College of Medicine
22520,,YM,Kim,"Department of Medicine, Yonsei University College of Medicine, Seoul, South Korea.",South Korea,Yonsei University College of Medicine
22521,,J,Lee,"BK21 PLUS Project for Medical Science, Yonsei University College of Medicine, Seoul, South Korea.",South Korea,Yonsei University College of Medicine
22522,,J,Park,"BK21 PLUS Project for Medical Science, Yonsei University College of Medicine, Seoul, South Korea.",South Korea,Yonsei University College of Medicine
22523,,JE,Lee,"BK21 PLUS Project for Medical Science, Yonsei University College of Medicine, Seoul, South Korea.",South Korea,Yonsei University College of Medicine
22524,,YM,Hyun,"BK21 PLUS Project for Medical Science, Yonsei University College of Medicine, Seoul, South Korea.",South Korea,Yonsei University College of Medicine
22525,,A,Ares,"Laboratory for Phytopathology, Instituto Pedro Nunes, Coimbra, Portugal.",Portugal,Instituto Pedro Nunes
22526,,J,Costa,"Laboratory for Phytopathology, Instituto Pedro Nunes, Coimbra, Portugal.",Portugal,Instituto Pedro Nunes
22527,,C,Joaquim,"Centro de Recursos Naturais, Ambiente e Sociedade (CERNAS), Coimbra, Portugal.",Portugal,Unparsed
22528,,D,Pintado,"Centro de Recursos Naturais, Ambiente e Sociedade (CERNAS), Coimbra, Portugal.",Portugal,Unparsed
22529,,D,Santos,"Centro de Recursos Naturais, Ambiente e Sociedade (CERNAS), Coimbra, Portugal.",Portugal,Unparsed
22530,,MM,Messmer,"Research Institute of Organic Agriculture (FiBL), Frick, Switzerland.",Switzerland,Research Institute of Organic Agriculture (FiBL)
22531,,PM,Mendes-Moreira,"Instituto Politécnico de Coimbra, Escola Superior Agrária de Coimbra, Coimbra, Portugal.",Portugal,Instituto Politécnico de Coimbra
22532,,V,Catara,"Department of Agriculture, Food and Environment, University of Catania, 95125 Catania, Italy.",Italy,University of Catania
22533,,J,Cubero,"National Institute for Agricultural and Food Research and Technology (INIA), 28002 Madrid, Spain.",Spain,National Institute for Agricultural and Food Research and Technology (INIA)
22534,,JF,Pothier,"Environmental Genomics and Systems Biology Research Group, Institute for Natural Resource Sciences, Zurich University of Applied Sciences (ZHAW), 8820 Wädenswil, Switzerland.",Switzerland,Zurich University of Applied Sciences (ZHAW)
22535,,E,Bosis,"Department of Biotechnology Engineering, ORT Braude College of Engineering, Karmiel 2161002, Israel.",Israel,ORT Braude College of Engineering
22536,,C,Bragard,"UCLouvain, Earth & Life Institute, Applied Microbiology, 1348 Louvain-la-Neuve, Belgium.",Belgium,Earth & Life Institute
22537,,E,Đermić,"Department of Plant Pathology, Faculty of Agriculture, University of Zagreb, 10000 Zagreb, Croatia.",Croatia,University of Zagreb
22538,,MC,Holeva,"Benaki Phytopathological Institute, Scientific Directorate of Phytopathology, Laboratory of Bacteriology, GR-14561 Kifissia, Greece.",Greece,Benaki Phytopathological Institute
22539,,MA,Jacques,"IRHS, INRA, AGROCAMPUS-Ouest, Univ Angers, SFR 4207 QUASAV, 49071 Beaucouzé, France.",France,Unparsed
22540,,F,Petter,"European and Mediterranean Plant Protection Organization (EPPO/OEPP), 75011 Paris, France.",France,Unparsed
22541,,O,Pruvost,"CIRAD, UMR PVBMT, F-97410 Saint Pierre, La Réunion, France.",France,Unparsed
22542,,I,Robène,"CIRAD, UMR PVBMT, F-97410 Saint Pierre, La Réunion, France.",France,Unparsed
22543,,DJ,Studholme,"Biosciences, University of Exeter, Exeter EX4 4QD, UK.",UK,University of Exeter
22544,,F,Tavares,"FCUP-Faculdade de Ciências, Departamento de Biologia, Universidade do Porto, Rua do Campo Alegre, 4169-007 Porto, Portugal.",Portugal,Universidade do Porto
22545,,JG,Vicente,"Fera Science Ltd., Sand Hutton, York YO41 1LZ, UK.",UK,Unparsed
22546,,R,Koebnik,"Plant Health Institute of Montpellier (PHIM), Univ Montpellier, Cirad, INRAe, Institut Agro, IRD, 34398 Montpellier, France.",France,Plant Health Institute of Montpellier (PHIM)
22547,,J,Costa,"Laboratory for Phytopathology, Instituto Pedro Nunes, 3030-199 Coimbra, Portugal.",Portugal,Instituto Pedro Nunes
22548,,T,Pasquoto-Stigliani,"Laboratory for Evaluation of the Bioactivity and Toxicology of Nanomaterials, University of Sorocaba (UNISO), Sorocaba, São Paulo, Brazil.",Brazil,University of Sorocaba (UNISO)
22549,,M,Guilger-Casagrande,"Institute of Science and Technology of Sorocaba, Laboratory of Environmental Nanotechnology, State University of São Paulo (UNESP), Sorocaba, São Paulo, Brazil.",Brazil,State University of São Paulo (UNESP)
22550,,EVR,Campos,"Institute of Science and Technology of Sorocaba, Laboratory of Environmental Nanotechnology, State University of São Paulo (UNESP), Sorocaba, São Paulo, Brazil.",Brazil,State University of São Paulo (UNESP)
22551,,T,Germano-Costa,"Laboratory for Evaluation of the Bioactivity and Toxicology of Nanomaterials, University of Sorocaba (UNISO), Sorocaba, São Paulo, Brazil.",Brazil,University of Sorocaba (UNISO)
22552,,N,Bilesky-José,"Laboratory for Evaluation of the Bioactivity and Toxicology of Nanomaterials, University of Sorocaba (UNISO), Sorocaba, São Paulo, Brazil.",Brazil,University of Sorocaba (UNISO)
22553,,BB,Migliorini,"Laboratory for Evaluation of the Bioactivity and Toxicology of Nanomaterials, University of Sorocaba (UNISO), Sorocaba, São Paulo, Brazil.",Brazil,University of Sorocaba (UNISO)
22554,,LO,Feitosa,"Laboratory for Evaluation of the Bioactivity and Toxicology of Nanomaterials, University of Sorocaba (UNISO), Sorocaba, São Paulo, Brazil.",Brazil,University of Sorocaba (UNISO)
22555,,BT,Sousa,"Departament of Animal and Plant Biology, University of Londrina (UEL), Londrina, Paraná, Brazil.",Brazil,University of Londrina (UEL)
22556,,HC,de Oliveira,"Departament of Animal and Plant Biology, University of Londrina (UEL), Londrina, Paraná, Brazil.",Brazil,University of Londrina (UEL)
22557,,LF,Fraceto,"Institute of Science and Technology of Sorocaba, Laboratory of Environmental Nanotechnology, State University of São Paulo (UNESP), Sorocaba, São Paulo, Brazil.",Brazil,State University of São Paulo (UNESP)
22558,,R,Lima,"Laboratory for Evaluation of the Bioactivity and Toxicology of Nanomaterials, University of Sorocaba (UNISO), Sorocaba, São Paulo, Brazil. renata.lima@prof.uniso.br.",Brazil,University of Sorocaba (UNISO)
22559,,F,Nazar Pour,"CESAM, Department of Biology, Campus Universitário de Santiago, University of Aveiro, 3810-193 Aveiro, Portugal.",Portugal,Campus Universitário de Santiago
22560,,B,Pedrosa,"CESAM, Department of Biology, Campus Universitário de Santiago, University of Aveiro, 3810-193 Aveiro, Portugal.",Portugal,Campus Universitário de Santiago
22561,,M,Oliveira,"CESAM, Department of Biology, Campus Universitário de Santiago, University of Aveiro, 3810-193 Aveiro, Portugal.",Portugal,Campus Universitário de Santiago
22562,,C,Fidalgo,"CESAM, Department of Biology, Campus Universitário de Santiago, University of Aveiro, 3810-193 Aveiro, Portugal.",Portugal,Campus Universitário de Santiago
22563,,B,Devreese,"Department of Biochemistry and Microbiology, Laboratory of Microbiology, Ghent University, 9000 Ghent, Belgium.",Belgium,Ghent University
22564,,GV,Driessche,"Department of Biochemistry and Microbiology, Laboratory of Microbiology, Ghent University, 9000 Ghent, Belgium.",Belgium,Ghent University
22565,,C,Félix,"CESAM, Department of Biology, Campus Universitário de Santiago, University of Aveiro, 3810-193 Aveiro, Portugal.",Portugal,Campus Universitário de Santiago
22566,,N,Rosa,"Faculty of Dental Medicine, Center for Interdisciplinary Research in Health (CIIS), Universidade Católica Portuguesa, 3504-505 Viseu, Portugal.",Portugal,Universidade Católica Portuguesa
22567,,A,Alves,"CESAM, Department of Biology, Campus Universitário de Santiago, University of Aveiro, 3810-193 Aveiro, Portugal.",Portugal,Campus Universitário de Santiago
22568,,AS,Duarte,"Faculty of Dental Medicine, Center for Interdisciplinary Research in Health (CIIS), Universidade Católica Portuguesa, 3504-505 Viseu, Portugal.",Portugal,Universidade Católica Portuguesa
22569,,AC,Esteves,"CESAM, Department of Biology, Campus Universitário de Santiago, University of Aveiro, 3810-193 Aveiro, Portugal.",Portugal,Campus Universitário de Santiago
22570,,U,Urbizo-Reyes,"Department of Food Science, Purdue University, 745 Agriculture Mall Drive, West Lafayette, IN 47907, USA.",USA,Purdue University
22571,,KH,Kim,"Department of Food Science, Purdue University, 745 Agriculture Mall Drive, West Lafayette, IN 47907, USA.",USA,Purdue University
22572,,L,Reddivari,"Department of Food Science, Purdue University, 745 Agriculture Mall Drive, West Lafayette, IN 47907, USA.",USA,Purdue University
22573,,JM,Anderson,"Department of Agronomy, Purdue University, 915 W. State St., West Lafayette, IN 47907, USA.",USA,Purdue University
22574,,AM,Liceaga,"Department of Food Science, Purdue University, 745 Agriculture Mall Drive, West Lafayette, IN 47907, USA.",USA,Purdue University
22575,,AV,Bernardi,"Faculdade de Filosofia Ciências e Letras de Ribeirão Preto, Universidade de São Paulo, Ribeirão Preto 14040-901, Brazil.",Brazil,Universidade de São Paulo
22576,,LE,Gerolamo,"Faculdade de Filosofia Ciências e Letras de Ribeirão Preto, Universidade de São Paulo, Ribeirão Preto 14040-901, Brazil.",Brazil,Universidade de São Paulo
22577,,PF,de Gouvêa,"Faculdade de Filosofia Ciências e Letras de Ribeirão Preto, Universidade de São Paulo, Ribeirão Preto 14040-901, Brazil.",Brazil,Universidade de São Paulo
22578,,DK,Yonamine,"Faculdade de Filosofia Ciências e Letras de Ribeirão Preto, Universidade de São Paulo, Ribeirão Preto 14040-901, Brazil.",Brazil,Universidade de São Paulo
22579,,LMS,Pereira,"Faculdade de Filosofia Ciências e Letras de Ribeirão Preto, Universidade de São Paulo, Ribeirão Preto 14040-901, Brazil.",Brazil,Universidade de São Paulo
22580,,AHC,de Oliveira,"Faculdade de Filosofia Ciências e Letras de Ribeirão Preto, Universidade de São Paulo, Ribeirão Preto 14040-901, Brazil.",Brazil,Universidade de São Paulo
22581,,SA,Uyemura,"Faculdade de Ciências Farmacêuticas de Ribeirão Preto, Universidade de São Paulo, Ribeirão Preto 14040-903, Brazil.",Brazil,Universidade de São Paulo
22582,,TM,Dinamarco,"Faculdade de Filosofia Ciências e Letras de Ribeirão Preto, Universidade de São Paulo, Ribeirão Preto 14040-901, Brazil.",Brazil,Universidade de São Paulo
22583,,J,Savic,"Faculty of Agriculture, University of Belgrade, Nemanjina 6, 11080 Belgrade, Serbia.",Serbia,University of Belgrade
22584,,J,Pavlovic,"Institute for Multidisciplinary Research, University of Belgrade, Kneza Viseslava 1, 11030 Belgrade, Serbia.",Serbia,University of Belgrade
22585,,M,Stanojevic,"Faculty of Sciences and Mathematics, University of Pristina in Kosovska Mitrovica, Lole Ribara 29, 38220 Kosovska Mitrovica, Serbia.",Serbia,University of Pristina in Kosovska Mitrovica
22586,,P,Bosnic,"Institute for Multidisciplinary Research, University of Belgrade, Kneza Viseslava 1, 11030 Belgrade, Serbia.",Serbia,University of Belgrade
22587,,L,Kostic Kravljanac,"Institute for Multidisciplinary Research, University of Belgrade, Kneza Viseslava 1, 11030 Belgrade, Serbia.",Serbia,University of Belgrade
22588,,N,Nikolic,"Institute for Multidisciplinary Research, University of Belgrade, Kneza Viseslava 1, 11030 Belgrade, Serbia.",Serbia,University of Belgrade
22589,,M,Nikolic,"Institute for Multidisciplinary Research, University of Belgrade, Kneza Viseslava 1, 11030 Belgrade, Serbia.",Serbia,University of Belgrade
22590,,P,Nivoit,"Inserm, Université Paris Cité, PARCC, 56 Rue Leblanc, 75015, Paris, France.",France,Université Paris Cité
22591,,T,Mathivet,"Inserm, Université Paris Cité, PARCC, 56 Rue Leblanc, 75015, Paris, France.",France,Université Paris Cité
22592,,J,Wu,"Department of Biomedical Engineering, University of Strathclyde, Glasgow, G4 ONW, UK.",UK,University of Strathclyde
22593,,Y,Salemkour,"Inserm, Université Paris Cité, PARCC, 56 Rue Leblanc, 75015, Paris, France.",France,Université Paris Cité
22594,,DS,Sankar,"Department of Biology, University of Fribourg, 1700, Fribourg, Switzerland.",Switzerland,University of Fribourg
22595,,V,Baudrie,"Inserm, Université Paris Cité, PARCC, 56 Rue Leblanc, 75015, Paris, France.",France,Université Paris Cité
22596,,J,Bourreau,"MITOVASC, CNRS UMR 6015, Inserm U1083, Université d'Angers, 49500, Angers, France.",France,Université d'Angers
22597,,AL,Guihot,"MITOVASC, CNRS UMR 6015, Inserm U1083, Université d'Angers, 49500, Angers, France.",France,Université d'Angers
22598,,E,Vessieres,"MITOVASC, CNRS UMR 6015, Inserm U1083, Université d'Angers, 49500, Angers, France.",France,Université d'Angers
22599,,M,Lemitre,"Inserm, Université Paris Cité, PARCC, 56 Rue Leblanc, 75015, Paris, France.",France,Université Paris Cité
22600,,C,Bocca,"Département de Biochimie et Biologie Moléculaire, Centre Hospitalier Universitaire d'Angers, 49500, Angers, France.",France,Centre Hospitalier Universitaire d'Angers
22601,,J,Teillon,"CNRS, Inserm, Bordeaux Imaging Center, BIC, UMS 3420, US 4, Université de Bordeaux, 33000, Bordeaux, France.",France,Université de Bordeaux
22602,,M,Le Gall,"Plateforme Protéomique 3P5-Proteom'IC, Institut Cochin, INSERM U1016, CNRS UMR8104, Université Paris Cité, 75014, Paris, France.",France,Université Paris Cité
22603,,A,Chipont,"Inserm, Université Paris Cité, PARCC, 56 Rue Leblanc, 75015, Paris, France.",France,Université Paris Cité
22604,,E,Robidel,"Inserm, Université Paris Cité, PARCC, 56 Rue Leblanc, 75015, Paris, France.",France,Université Paris Cité
22605,,N,Dhaun,"Centre for Cardiovascular Science, The Queen's Medical Research Institute, University of Edinburgh, Edinburgh, EH16 4TJ, UK.",UK,University of Edinburgh
22606,,E,Camerer,"Inserm, Université Paris Cité, PARCC, 56 Rue Leblanc, 75015, Paris, France.",France,Université Paris Cité
22607,,P,Reynier,"Département de Biochimie et Biologie Moléculaire, Centre Hospitalier Universitaire d'Angers, 49500, Angers, France.",France,Centre Hospitalier Universitaire d'Angers
22608,,E,Roux,"Inserm, Biologie Des Maladies Cardiovasculaires, U1034, Université de Bordeaux, 33600, Pessac, France.",France,Université de Bordeaux
22609,,T,Couffinhal,"Inserm, Biologie Des Maladies Cardiovasculaires, U1034, Université de Bordeaux, 33600, Pessac, France.",France,Université de Bordeaux
22610,,PWF,Hadoke,"Centre for Cardiovascular Science, The Queen's Medical Research Institute, University of Edinburgh, Edinburgh, EH16 4TJ, UK.",UK,University of Edinburgh
22611,,JS,Silvestre,"Inserm, Université Paris Cité, PARCC, 56 Rue Leblanc, 75015, Paris, France.",France,Université Paris Cité
22612,,X,Guillonneau,"Institut de La Vision, INSERM, CNRS, Sorbonne Université, 75012, Paris, France.",France,Sorbonne Université
22613,,P,Bonnin,"AP-HP, Hôpital Lariboisière, Physiologie Clinique - Explorations Fonctionnelles, Hypertension Unit, Université Paris Cité, 75010, Paris, France.",France,Université Paris Cité
22614,,D,Henrion,"MITOVASC, CNRS UMR 6015, Inserm U1083, Université d'Angers, 49500, Angers, France.",France,Université d'Angers
22615,,J,Dengjel,"Department of Biology, University of Fribourg, 1700, Fribourg, Switzerland.",Switzerland,University of Fribourg
22616,,PL,Tharaux,"Inserm, Université Paris Cité, PARCC, 56 Rue Leblanc, 75015, Paris, France.",France,Université Paris Cité
22617,,O,Lenoir,"Inserm, Université Paris Cité, PARCC, 56 Rue Leblanc, 75015, Paris, France. olivia.lenoir@inserm.fr.",France,Université Paris Cité
22618,,DM,Eaton,"Department of Cardiovascular Sciences, Lewis Katz School of Medicine, Temple University, Philadelphia, Pennsylvania.",Pennsylvania,Temple University
22619,,RM,Berretta,"Department of Cardiovascular Sciences, Lewis Katz School of Medicine, Temple University, Philadelphia, Pennsylvania.",Pennsylvania,Temple University
22620,,JE,Lynch,"CENTRe: Consortium for Environmental and Neonatal Therapeutics Research, Lewis Katz School of Medicine, Temple University, Philadelphia, Pennsylvania.",Pennsylvania,Temple University
22621,,JG,Travers,"Consortium for Fibrosis Research & Translation, University of Colorado Anschutz Medical Campus, Aurora, Colorado.",Colorado,University of Colorado Anschutz Medical Campus
22622,,RD,Pfeiffer,"Masonic Medical Research Institute, Utica, New York.",New York,Masonic Medical Research Institute
22623,,ML,Hulke,"Masonic Medical Research Institute, Utica, New York.",New York,Masonic Medical Research Institute
22624,,H,Zhao,"Center for Biostatistics and Epidemiology, Department of Biomedical Education and Data Science, Lewis Katz School of Medicine, Temple University, Philadelphia, Pennsylvania.",Pennsylvania,Temple University
