Unnamed: 0,firstName,initials,lastName,affiliation,country,institute
25322,,IJ,Kurland,"Albert Einstein College of Medicine, Bronx, NY, USA.",USA,Albert Einstein College of Medicine
25323,,RP,Veeranna,"Department of Biochemistry, CSIR- Central Food Technological Research Institute, Mysuru, India.",India,CSIR- Central Food Technological Research Institute
25324,,T,Jayavelu,"Department of Biotechnology, Anna University, Chennai, India.",India,Anna University
25325,,S,Bruzzone,"Department of Experimental Medicine, Section of Biochemistry, University of Genoa, Genoa, Italy.",Italy,University of Genoa
25326,,R,Mostoslavsky,"The Massachusetts General Hospital Cancer Center, Harvard Medical School, Boston, MA, USA. rmostoslavsky@mgh.harvard.edu.",USA,Harvard Medical School
25327,,NR,Sundaresan,"Department of Microbiology and Cell Biology, Indian Institute of Science, Bengaluru, India. rsundaresan@iisc.ac.in.",India,Indian Institute of Science
25328,,L,Cinque,"Telethon Institute of Genetics and Medicine (TIGEM), Pozzuoli, Italy.",Italy,Telethon Institute of Genetics and Medicine (TIGEM)
25329,,C,De Leonibus,"Telethon Institute of Genetics and Medicine (TIGEM), Pozzuoli, Italy.",Italy,Telethon Institute of Genetics and Medicine (TIGEM)
25330,,M,Iavazzo,"Telethon Institute of Genetics and Medicine (TIGEM), Pozzuoli, Italy.",Italy,Telethon Institute of Genetics and Medicine (TIGEM)
25331,,N,Krahmer,"Department of Proteomics and Signal Transduction, Max Planck Institute of Biochemistry, Martinsried, Germany.",Germany,Max Planck Institute of Biochemistry
25332,,D,Intartaglia,"Telethon Institute of Genetics and Medicine (TIGEM), Pozzuoli, Italy.",Italy,Telethon Institute of Genetics and Medicine (TIGEM)
25333,,FG,Salierno,"Telethon Institute of Genetics and Medicine (TIGEM), Pozzuoli, Italy.",Italy,Telethon Institute of Genetics and Medicine (TIGEM)
25334,,R,De Cegli,"Telethon Institute of Genetics and Medicine (TIGEM), Pozzuoli, Italy.",Italy,Telethon Institute of Genetics and Medicine (TIGEM)
25335,,C,Di Malta,"Telethon Institute of Genetics and Medicine (TIGEM), Pozzuoli, Italy.",Italy,Telethon Institute of Genetics and Medicine (TIGEM)
25336,,M,Svelto,"Telethon Institute of Genetics and Medicine (TIGEM), Pozzuoli, Italy.",Italy,Telethon Institute of Genetics and Medicine (TIGEM)
25337,,C,Lanzara,"Telethon Institute of Genetics and Medicine (TIGEM), Pozzuoli, Italy.",Italy,Telethon Institute of Genetics and Medicine (TIGEM)
25338,,M,Maddaluno,"Telethon Institute of Genetics and Medicine (TIGEM), Pozzuoli, Italy.",Italy,Telethon Institute of Genetics and Medicine (TIGEM)
25339,,LG,Wanderlingh,"Telethon Institute of Genetics and Medicine (TIGEM), Pozzuoli, Italy.",Italy,Telethon Institute of Genetics and Medicine (TIGEM)
25340,,AK,Huebner,"Institute of Human Genetics, Jena University Hospital, Friedrich-Schiller-University Jena, Jena, Germany.",Germany,Jena University Hospital
25341,,M,Cesana,"Department of Advanced Biomedical Sciences, University of Naples ""Federico II"", Naples, Italy.",Italy,"University of Naples ""Federico II"""
25342,,F,Bonn,"Institute of Biochemistry II, Goethe University Frankfurt - Medical Faculty, University Hospital, Frankfurt am Main, Germany.",Germany,Goethe University Frankfurt - Medical Faculty
25343,,E,Polishchuk,"Telethon Institute of Genetics and Medicine (TIGEM), Pozzuoli, Italy.",Italy,Telethon Institute of Genetics and Medicine (TIGEM)
25344,,CA,Hübner,"Institute of Human Genetics, Jena University Hospital, Friedrich-Schiller-University Jena, Jena, Germany.",Germany,Jena University Hospital
25345,,I,Conte,"Department of Biology, University of Naples ""Federico II"", Naples, Italy.",Italy,"University of Naples ""Federico II"""
25346,,I,Dikic,"Buchmann Institute for Molecular Life Sciences, Goethe University, Frankfurt, Frankfurt am Main, Germany.",Germany,Goethe University
25347,,M,Mann,"Faculty of Health Sciences, NNF Center for Protein Research, University of Copenhagen, Copenhagen, Denmark.",Denmark,University of Copenhagen
25348,,A,Ballabio,"Department of Molecular and Human Genetics, Baylor College of Medicine, Houston, TX, USA.",USA,Baylor College of Medicine
25349,,F,Sacco,"Department of Biology, University of Rome ""Tor Vergata"", Rome, Italy.",Italy,"University of Rome ""Tor Vergata"""
25350,,P,Grumati,"Telethon Institute of Genetics and Medicine (TIGEM), Pozzuoli, Italy.",Italy,Telethon Institute of Genetics and Medicine (TIGEM)
25351,,C,Settembre,"Department of Translational Medicine, Federico II University, Naples, Italy.",Italy,Federico II University
25352,,A,Ruban,"KWS SAAT SE & Co. KGaA, 37574, Einbeck, Germany.",Germany,Unparsed
25353,,T,Schmutzer,"Martin Luther University Halle-Wittenberg, Institute for Agricultural and Nutritional Sciences, 06099, Halle (Saale), Germany.",Germany,Martin Luther University Halle-Wittenberg
25354,,DD,Wu,"Triticeae Research Institute, Sichuan Agricultural University, 611130, Wenjiang, China.",China,Sichuan Agricultural University
25355,,J,Fuchs,"Leibniz Institute of Plant Genetics and Crop Plant Research (IPK) Gatersleben, 06466 Seeland, OT Gatersleben, Germany.",Germany,Leibniz Institute of Plant Genetics and Crop Plant Research (IPK) Gatersleben
25356,,A,Boudichevskaia,"KWS SAAT SE & Co. KGaA, 37574, Einbeck, Germany.",Germany,Unparsed
25357,,M,Rubtsova,"SAATEN-UNION BIOTEC GmbH, 06466 Seeland, OT Gatersleben, Germany.",Germany,Unparsed
25358,,K,Pistrick,"Leibniz Institute of Plant Genetics and Crop Plant Research (IPK) Gatersleben, 06466 Seeland, OT Gatersleben, Germany.",Germany,Leibniz Institute of Plant Genetics and Crop Plant Research (IPK) Gatersleben
25359,,M,Melzer,"Leibniz Institute of Plant Genetics and Crop Plant Research (IPK) Gatersleben, 06466 Seeland, OT Gatersleben, Germany.",Germany,Leibniz Institute of Plant Genetics and Crop Plant Research (IPK) Gatersleben
25360,,A,Himmelbach,"Leibniz Institute of Plant Genetics and Crop Plant Research (IPK) Gatersleben, 06466 Seeland, OT Gatersleben, Germany.",Germany,Leibniz Institute of Plant Genetics and Crop Plant Research (IPK) Gatersleben
25361,,V,Schubert,"Leibniz Institute of Plant Genetics and Crop Plant Research (IPK) Gatersleben, 06466 Seeland, OT Gatersleben, Germany.",Germany,Leibniz Institute of Plant Genetics and Crop Plant Research (IPK) Gatersleben
25362,,U,Scholz,"Leibniz Institute of Plant Genetics and Crop Plant Research (IPK) Gatersleben, 06466 Seeland, OT Gatersleben, Germany.",Germany,Leibniz Institute of Plant Genetics and Crop Plant Research (IPK) Gatersleben
25363,,A,Houben,"Leibniz Institute of Plant Genetics and Crop Plant Research (IPK) Gatersleben, 06466 Seeland, OT Gatersleben, Germany. houben@ipk-gatersleben.de.",Germany,Leibniz Institute of Plant Genetics and Crop Plant Research (IPK) Gatersleben
25364,,A,Boudichevskaia,"KWS SAAT SE & Co. KGaA, 37574 Einbeck, Germany.",Germany,Unparsed
25365,,A,Ruban,"KWS SAAT SE & Co. KGaA, 37574 Einbeck, Germany.",Germany,Unparsed
25366,,J,Thiel,"Leibniz Institute of Plant Genetics and Crop Plant Research (IPK) Gatersleben, Seeland, 06466 OT Gatersleben, Germany.",Germany,Leibniz Institute of Plant Genetics and Crop Plant Research (IPK) Gatersleben
25367,,A,Fiebig,"Leibniz Institute of Plant Genetics and Crop Plant Research (IPK) Gatersleben, Seeland, 06466 OT Gatersleben, Germany.",Germany,Leibniz Institute of Plant Genetics and Crop Plant Research (IPK) Gatersleben
25368,,A,Houben,"Leibniz Institute of Plant Genetics and Crop Plant Research (IPK) Gatersleben, Seeland, 06466 OT Gatersleben, Germany.",Germany,Leibniz Institute of Plant Genetics and Crop Plant Research (IPK) Gatersleben
25369,,CE,Barnum,"Department of Biological Sciences, University of Delaware, Newark, DE 19716, USA.",USA,University of Delaware
25370,,S,Al Saai,"Department of Biological Sciences, University of Delaware, Newark, DE 19716, USA.",USA,University of Delaware
25371,,SD,Patel,"Department of Biological Sciences, University of Delaware, Newark, DE 19716, USA.",USA,University of Delaware
25372,,C,Cheng,"School of Optometry, Indiana University, Bloomington, IN 47405, USA.",USA,Indiana University
25373,,D,Anand,"Department of Biological Sciences, University of Delaware, Newark, DE 19716, USA.",USA,University of Delaware
25374,,X,Xu,"Department of Biological Sciences, University of Delaware, Newark, DE 19716, USA.",USA,University of Delaware
25375,,S,Dash,"Department of Biological Sciences, University of Delaware, Newark, DE 19716, USA.",USA,University of Delaware
25376,,AD,Siddam,"Department of Biological Sciences, University of Delaware, Newark, DE 19716, USA.",USA,University of Delaware
25377,,L,Glazewski,"Nemours Biomedical Research Department, Alfred I duPont Hospital for Children, Wilmington, DE 19803, USA.",USA,Unparsed
25378,,E,Paglione,"Department of Biological Sciences, University of Delaware, Newark, DE 19716, USA.",USA,University of Delaware
25379,,SW,Polson,"Center for Bioinformatics & Computational Biology, University of Delaware, Newark, DE 19716, USA.",USA,University of Delaware
25380,,S,Chuma,"Institute for Frontier Medical Sciences, Kyoto University, Kyoto 606-8507, Japan.",Japan,Kyoto University
25381,,RW,Mason,"Nemours Biomedical Research Department, Alfred I duPont Hospital for Children, Wilmington, DE 19803, USA.",USA,Unparsed
25382,,S,Wei,"Department of Biological Sciences, University of Delaware, Newark, DE 19716, USA.",USA,University of Delaware
25383,,M,Batish,"Department of Medical and Molecular Sciences, University of Delaware, Newark, DE 19716, USA.",USA,University of Delaware
25384,,VM,Fowler,"Department of Biological Sciences, University of Delaware, Newark, DE 19716, USA.",USA,University of Delaware
25385,,SA,Lachke,"Center for Bioinformatics & Computational Biology, University of Delaware, Newark, DE 19716, USA.",USA,University of Delaware
25386,,JK,Schmidt,"Wisconsin National Primate Research Center, University of Wisconsin-Madison, Madison, WI, USA. jkropp@wisc.edu.",USA,University of Wisconsin-Madison
25387,,LT,Keding,"Department of Comparative Biosciences, University of Wisconsin-Madison, Madison, WI, USA.",USA,University of Wisconsin-Madison
25388,,LN,Block,"Wisconsin National Primate Research Center, University of Wisconsin-Madison, Madison, WI, USA.",USA,University of Wisconsin-Madison
25389,,GJ,Wiepz,"Department of Comparative Biosciences, University of Wisconsin-Madison, Madison, WI, USA.",USA,University of Wisconsin-Madison
25390,,MR,Koenig,"Department of Comparative Biosciences, University of Wisconsin-Madison, Madison, WI, USA.",USA,University of Wisconsin-Madison
25391,,MG,Meyer,"Wisconsin National Primate Research Center, University of Wisconsin-Madison, Madison, WI, USA.",USA,University of Wisconsin-Madison
25392,,BM,Dusek,"Wisconsin National Primate Research Center, University of Wisconsin-Madison, Madison, WI, USA.",USA,University of Wisconsin-Madison
25393,,KM,Kroner,"Wisconsin National Primate Research Center, University of Wisconsin-Madison, Madison, WI, USA.",USA,University of Wisconsin-Madison
25394,,MJ,Bertogliat,"Wisconsin National Primate Research Center, University of Wisconsin-Madison, Madison, WI, USA.",USA,University of Wisconsin-Madison
25395,,AR,Kallio,"Wisconsin National Primate Research Center, University of Wisconsin-Madison, Madison, WI, USA.",USA,University of Wisconsin-Madison
25396,,KD,Mean,"Wisconsin National Primate Research Center, University of Wisconsin-Madison, Madison, WI, USA.",USA,University of Wisconsin-Madison
25397,,TG,Golos,"Department of Obstetrics and Gynecology, University of Wisconsin-Madison, Madison, WI, USA.",USA,University of Wisconsin-Madison
25398,,B,Oppert,"USDA Agricultural Research Service, Center for Grain and Animal Health Research, 1515 College Ave., Manhattan, KS 66502, USA.",USA,1515 College Ave.
25399,,AT,Dossey,"Invertebrate Studies Institute, 2211 Snapper Ln, Midwest City, OK 73130, USA.",USA,Invertebrate Studies Institute
25400,,FC,Chu,"All Things Bugs LLC, 755 Research Parkway, Suite 465, Oklahoma City, OK 73130, USA.",USA,Unparsed
25401,,E,Šatović-Vukšić,"Division of Molecular Biology, Ruđer Bošković Institute, Bijenička 54, 10000 Zagreb, Croatia.",Croatia,Ruđer Bošković Institute
25402,,M,Plohl,"Division of Molecular Biology, Ruđer Bošković Institute, Bijenička 54, 10000 Zagreb, Croatia.",Croatia,Ruđer Bošković Institute
25403,,TPL,Smith,"USDA ARS U.S. Meat Animal Research Center, Clay Center, NE 68933, USA.",USA,Unparsed
25404,,S,Koren,"Genome Informatics Section, Computational and Statistical Genomics Branch, National Human Genome Research Institute, National Institutes of Health, Bethesda, MD 20894, USA.",USA,National Human Genome Research Institute
25405,,ML,Olmstead,"USDA Agricultural Research Service, Center for Grain and Animal Health Research, 1515 College Ave., Manhattan, KS 66502, USA.",USA,1515 College Ave.
25406,,D,Leierer,"Department of Molecular Biology and Biophysics, Kansas State University, Manhattan, KS 66506, USA.",USA,Kansas State University
25407,,G,Ragan,"USDA Agricultural Research Service, Center for Grain and Animal Health Research, 1515 College Ave., Manhattan, KS 66502, USA.",USA,1515 College Ave.
25408,,JS,Johnston,"Department of Entomology, Texas A&M University, College Station, TX 77843, USA.",USA,Texas A&M University
25409,,X,Lin,"Plant Breeding, Wageningen University and Research, Droevendaalsesteeg 1, 6708, PB, Wageningen, the Netherlands.",the Netherlands,Wageningen University and Research
25410,,M,Armstrong,"Cell and Molecular Sciences, The James Hutton Institute, Dundee, DD2 5DA, UK.",UK,The James Hutton Institute
25411,,K,Baker,"Cell and Molecular Sciences, The James Hutton Institute, Dundee, DD2 5DA, UK.",UK,The James Hutton Institute
25412,,D,Wouters,"Plant Breeding, Wageningen University and Research, Droevendaalsesteeg 1, 6708, PB, Wageningen, the Netherlands.",the Netherlands,Wageningen University and Research
25413,,RGF,Visser,"Plant Breeding, Wageningen University and Research, Droevendaalsesteeg 1, 6708, PB, Wageningen, the Netherlands.",the Netherlands,Wageningen University and Research
25414,,PJ,Wolters,"Plant Breeding, Wageningen University and Research, Droevendaalsesteeg 1, 6708, PB, Wageningen, the Netherlands.",the Netherlands,Wageningen University and Research
25415,,I,Hein,"Division of Plant Sciences, School of Life Sciences, University of Dundee at the James Hutton Institute, Dundee, DD2 5DA, UK.",UK,University of Dundee at the James Hutton Institute
25416,,VGAA,Vleeshouwers,"Plant Breeding, Wageningen University and Research, Droevendaalsesteeg 1, 6708, PB, Wageningen, the Netherlands.",the Netherlands,Wageningen University and Research
25417,,N,Stummer,"Department of Pediatrics, University Hospital of the Paracelsus Medical University, 5020 Salzburg, Austria.",Austria,University Hospital of the Paracelsus Medical University
25418,,RG,Feichtinger,"Department of Pediatrics, University Hospital of the Paracelsus Medical University, 5020 Salzburg, Austria.",Austria,University Hospital of the Paracelsus Medical University
25419,,D,Weghuber,"Department of Pediatrics, University Hospital of the Paracelsus Medical University, 5020 Salzburg, Austria.",Austria,University Hospital of the Paracelsus Medical University
25420,,B,Kofler,"Research Program for Receptor Biochemistry and Tumor Metabolism, Paracelsus Medical University (PMU), 5020 Salzburg, Austria.",Austria,Paracelsus Medical University (PMU)
25421,,AM,Schneider,"Department of Pediatrics, University Hospital of the Paracelsus Medical University, 5020 Salzburg, Austria.",Austria,University Hospital of the Paracelsus Medical University
25422,,SP,Gordon,"DOE Joint Genome Institute, Berkeley, CA, 94720, USA.",USA,DOE Joint Genome Institute
25423,,B,Contreras-Moreira,"Grupo de Bioquímica, Biofísica y Biología Computacional (BIFI, UNIZAR), Unidad Asociada al CSIC, Zaragoza, Spain.",Spain,Unparsed
25424,,JJ,Levy,"University California, Berkeley, Berkeley, CA, 94720, USA.",USA,University California
25425,,A,Djamei,"Leibniz Institute of Plant Genetics and Crop Plant Research (IPK) Gatersleben. Stadt Seeland, Seeland, Germany.",Germany,Leibniz Institute of Plant Genetics and Crop Plant Research (IPK) Gatersleben. Stadt Seeland
25426,,A,Czedik-Eysenberg,"Gregor Mendel Institute of Molecular Plant Biology GmbH, Vienna, Austria.",Austria,Gregor Mendel Institute of Molecular Plant Biology GmbH
25427,,VS,Tartaglio,"University California, Berkeley, Berkeley, CA, 94720, USA.",USA,University California
25428,,A,Session,"DOE Joint Genome Institute, Berkeley, CA, 94720, USA.",USA,DOE Joint Genome Institute
25429,,J,Martin,"DOE Joint Genome Institute, Berkeley, CA, 94720, USA.",USA,DOE Joint Genome Institute
25430,,A,Cartwright,"DOE Joint Genome Institute, Berkeley, CA, 94720, USA.",USA,DOE Joint Genome Institute
25431,,A,Katz,"DOE Joint Genome Institute, Berkeley, CA, 94720, USA.",USA,DOE Joint Genome Institute
25432,,VR,Singan,"DOE Joint Genome Institute, Berkeley, CA, 94720, USA.",USA,DOE Joint Genome Institute
25433,,E,Goltsman,"DOE Joint Genome Institute, Berkeley, CA, 94720, USA.",USA,DOE Joint Genome Institute
25434,,K,Barry,"DOE Joint Genome Institute, Berkeley, CA, 94720, USA.",USA,DOE Joint Genome Institute
25435,,VH,Dinh-Thi,"Organization and evolution of complex genomes (OECG) Institut national de la Recherche agronomique (INRA), Université d'Evry Val d'Essonne (UEVE), Evry, France.",France,Université d'Evry Val d'Essonne (UEVE)
25436,,B,Chalhoub,"Institute of Crop Science, Zhejiang University, 866 Yu-Hang-Tang Road, 310058, Hangzhou, China.",China,Zhejiang University
25437,,A,Diaz-Perez,"Instituto de Genética, Facultad de Agronomía, Universidad Central de Venezuela, 2102, Maracay, Venezuela.",Venezuela,Universidad Central de Venezuela
25438,,R,Sancho,"Universidad de Zaragoza-Escuela Politécnica Superior de Huesca, 22071, Huesca, Spain.",Spain,Universidad de Zaragoza-Escuela Politécnica Superior de Huesca
25439,,J,Lusinska,"Plant Cytogenetics and Molecular Biology Group, Institute of Biology, Biotechnology and Environmental Protection, Faculty of Natural Sciences, University of Silesia in Katowice, 40-032, Katowice, Poland.",Poland,University of Silesia in Katowice
25440,,E,Wolny,"Plant Cytogenetics and Molecular Biology Group, Institute of Biology, Biotechnology and Environmental Protection, Faculty of Natural Sciences, University of Silesia in Katowice, 40-032, Katowice, Poland.",Poland,University of Silesia in Katowice
25441,,C,Nibau,"Institute of Biological, Environmental and Rural Sciences (IBERS), Aberystwyth University, Aberystwyth, Wales, UK.",UK,Aberystwyth University
25442,,JH,Doonan,"Institute of Biological, Environmental and Rural Sciences (IBERS), Aberystwyth University, Aberystwyth, Wales, UK.",UK,Aberystwyth University
25443,,LAJ,Mur,"Institute of Biological, Environmental and Rural Sciences (IBERS), Aberystwyth University, Aberystwyth, Wales, UK.",UK,Aberystwyth University
25444,,C,Plott,"HudsonAlpha Institute for Biotechnology, Huntsville, AL, 35806, USA.",USA,HudsonAlpha Institute for Biotechnology
25445,,J,Jenkins,"HudsonAlpha Institute for Biotechnology, Huntsville, AL, 35806, USA.",USA,HudsonAlpha Institute for Biotechnology
25446,,SP,Hazen,"Biology Department, University of Massachusetts Amherst, Amherst, MA, 01003, USA.",USA,University of Massachusetts Amherst
25447,,SJ,Lee,"Biology Department, University of Massachusetts Amherst, Amherst, MA, 01003, USA.",USA,University of Massachusetts Amherst
25448,,S,Shu,"DOE Joint Genome Institute, Berkeley, CA, 94720, USA.",USA,DOE Joint Genome Institute
25449,,D,Goodstein,"DOE Joint Genome Institute, Berkeley, CA, 94720, USA.",USA,DOE Joint Genome Institute
25450,,D,Rokhsar,"University California, Berkeley, Berkeley, CA, 94720, USA.",USA,University California
25451,,J,Schmutz,"HudsonAlpha Institute for Biotechnology, Huntsville, AL, 35806, USA.",USA,HudsonAlpha Institute for Biotechnology
25452,,R,Hasterok,"Plant Cytogenetics and Molecular Biology Group, Institute of Biology, Biotechnology and Environmental Protection, Faculty of Natural Sciences, University of Silesia in Katowice, 40-032, Katowice, Poland.",Poland,University of Silesia in Katowice
25453,,P,Catalan,"Institute of Biology, Tomsk State University, Tomsk, 634050, Russia. pcatalan@unizar.es.",Russia,Tomsk State University
25454,,JP,Vogel,"University California, Berkeley, Berkeley, CA, 94720, USA. jpvogel@lbl.gov.",USA,University California
25455,,E,Wolny,"Plant Cytogenetics and Molecular Biology Group, Institute of Biology, Biotechnology and Environmental Protection, University of Silesia in Katowice, 40-032 Katowice, Poland.",Poland,University of Silesia in Katowice
25456,,A,Skalska,"Plant Cytogenetics and Molecular Biology Group, Institute of Biology, Biotechnology and Environmental Protection, University of Silesia in Katowice, 40-032 Katowice, Poland.",Poland,University of Silesia in Katowice
25457,,A,Braszewska,"Plant Cytogenetics and Molecular Biology Group, Institute of Biology, Biotechnology and Environmental Protection, University of Silesia in Katowice, 40-032 Katowice, Poland.",Poland,University of Silesia in Katowice
25458,,LAJ,Mur,"College of Agronomy, Shanxi Agricultural University, Taigu, Jinzhong 030801, China.",China,Shanxi Agricultural University
25459,,R,Hasterok,"Plant Cytogenetics and Molecular Biology Group, Institute of Biology, Biotechnology and Environmental Protection, University of Silesia in Katowice, 40-032 Katowice, Poland.",Poland,University of Silesia in Katowice
25460,,P,Lei,"College of Plant Protection, Shenyang Agricultural University, Shenyang 110866, China.",China,Shenyang Agricultural University
25461,,N,Qi,"College of Plant Protection, Shenyang Agricultural University, Shenyang 110866, China.",China,Shenyang Agricultural University
25462,,Y,Zhou,"College of Plant Protection, Shenyang Agricultural University, Shenyang 110866, China.",China,Shenyang Agricultural University
25463,,Y,Wang,"College of Biological Science and Technology, Shenyang Agricultural University, Shenyang 110866, China.",China,Shenyang Agricultural University
25464,,X,Zhu,"College of Plant Protection, Shenyang Agricultural University, Shenyang 110866, China.",China,Shenyang Agricultural University
25465,,Y,Xuan,"College of Plant Protection, Shenyang Agricultural University, Shenyang 110866, China.",China,Shenyang Agricultural University
25466,,X,Liu,"College of Sciences, Shenyang Agricultural University, Shenyang 110866, China.",China,Shenyang Agricultural University
25467,,H,Fan,"College of Plant Protection, Shenyang Agricultural University, Shenyang 110866, China.",China,Shenyang Agricultural University
25468,,L,Chen,"College of Plant Protection, Shenyang Agricultural University, Shenyang 110866, China.",China,Shenyang Agricultural University
25469,,Y,Duan,"College of Plant Protection, Shenyang Agricultural University, Shenyang 110866, China.",China,Shenyang Agricultural University
25470,,C,Prieto,"Molecular Pharmacology Program and Center for Cell Engineering, Center for Stem Cell Biology, Center for Experimental Therapeutics, Center for Hematologic Malignancies, Memorial Sloan Kettering Cancer Center, New York, NY, USA.",USA,Unparsed
25471,,DTT,Nguyen,"Molecular Pharmacology Program and Center for Cell Engineering, Center for Stem Cell Biology, Center for Experimental Therapeutics, Center for Hematologic Malignancies, Memorial Sloan Kettering Cancer Center, New York, NY, USA.",USA,Unparsed
25472,,Z,Liu,"CAS Key Laboratory of Genomic and Precision Medicine, Beijing Institute of Genomics, Chinese Academy of Sciences, China National Center for Bioinformation, Beijing 100101, China.",China,Beijing Institute of Genomics
25473,,J,Wheat,"Department of Cell Biology, Albert Einstein College of Medicine, Bronx, NY USA.",NY USA,Albert Einstein College of Medicine
25474,,A,Perez,"Computational Biology Program, Memorial Sloan Kettering Cancer Center, New York, NY, USA.",USA,Unparsed
25475,,S,Gourkanti,"Molecular Pharmacology Program and Center for Cell Engineering, Center for Stem Cell Biology, Center for Experimental Therapeutics, Center for Hematologic Malignancies, Memorial Sloan Kettering Cancer Center, New York, NY, USA.",USA,Unparsed
25476,,T,Chou,"Molecular Pharmacology Program and Center for Cell Engineering, Center for Stem Cell Biology, Center for Experimental Therapeutics, Center for Hematologic Malignancies, Memorial Sloan Kettering Cancer Center, New York, NY, USA.",USA,Unparsed
25477,,E,Barin,"Molecular Pharmacology Program and Center for Cell Engineering, Center for Stem Cell Biology, Center for Experimental Therapeutics, Center for Hematologic Malignancies, Memorial Sloan Kettering Cancer Center, New York, NY, USA.",USA,Unparsed
25478,,A,Velleca,"Molecular Pharmacology Program and Center for Cell Engineering, Center for Stem Cell Biology, Center for Experimental Therapeutics, Center for Hematologic Malignancies, Memorial Sloan Kettering Cancer Center, New York, NY, USA.",USA,Unparsed
25479,,T,Rohwetter,"Molecular Pharmacology Program and Center for Cell Engineering, Center for Stem Cell Biology, Center for Experimental Therapeutics, Center for Hematologic Malignancies, Memorial Sloan Kettering Cancer Center, New York, NY, USA.",USA,Unparsed
25480,,A,Chow,"Molecular Pharmacology Program and Center for Cell Engineering, Center for Stem Cell Biology, Center for Experimental Therapeutics, Center for Hematologic Malignancies, Memorial Sloan Kettering Cancer Center, New York, NY, USA.",USA,Unparsed
25481,,J,Taggart,"Molecular Pharmacology Program and Center for Cell Engineering, Center for Stem Cell Biology, Center for Experimental Therapeutics, Center for Hematologic Malignancies, Memorial Sloan Kettering Cancer Center, New York, NY, USA.",USA,Unparsed
25482,,AM,Savino,"Molecular Pharmacology Program and Center for Cell Engineering, Center for Stem Cell Biology, Center for Experimental Therapeutics, Center for Hematologic Malignancies, Memorial Sloan Kettering Cancer Center, New York, NY, USA.",USA,Unparsed
25483,,K,Hoskova,"Molecular Pharmacology Program and Center for Cell Engineering, Center for Stem Cell Biology, Center for Experimental Therapeutics, Center for Hematologic Malignancies, Memorial Sloan Kettering Cancer Center, New York, NY, USA.",USA,Unparsed
25484,,M,Dhodapkar,"Molecular Pharmacology Program and Center for Cell Engineering, Center for Stem Cell Biology, Center for Experimental Therapeutics, Center for Hematologic Malignancies, Memorial Sloan Kettering Cancer Center, New York, NY, USA.",USA,Unparsed
25485,,A,Schurer,"Molecular Pharmacology Program and Center for Cell Engineering, Center for Stem Cell Biology, Center for Experimental Therapeutics, Center for Hematologic Malignancies, Memorial Sloan Kettering Cancer Center, New York, NY, USA.",USA,Unparsed
25486,,TS,Barlowe,"Molecular Pharmacology Program and Center for Cell Engineering, Center for Stem Cell Biology, Center for Experimental Therapeutics, Center for Hematologic Malignancies, Memorial Sloan Kettering Cancer Center, New York, NY, USA.",USA,Unparsed
25487,,LP,Vu,"Terry Fox Laboratory, British Columbia Cancer Research Centre, Vancouver, BC, Canada; Molecular Biology and Biochemistry, Simon Fraser University, Vancouver, BC, Canada.",Canada,Simon Fraser University
25488,,C,Leslie,"Computational Biology Program, Memorial Sloan Kettering Cancer Center, New York, NY, USA.",USA,Unparsed
25489,,U,Steidl,"Department of Cell Biology, Albert Einstein College of Medicine, Bronx, NY USA.",NY USA,Albert Einstein College of Medicine
25490,,R,Rabadan,"Program for Mathematical Genomics, Department of Systems Biology, Department of Biomedical Informatics, Columbia University Medical Center, New York, NY, USA.",USA,Columbia University Medical Center
25491,,MG,Kharas,"Molecular Pharmacology Program and Center for Cell Engineering, Center for Stem Cell Biology, Center for Experimental Therapeutics, Center for Hematologic Malignancies, Memorial Sloan Kettering Cancer Center, New York, NY, USA.",USA,Unparsed
25492,,JA,Méndez-Líter,"Department of Microbial and Plant Biotechnology, Centro de Investigaciones Biológicas Margarita Salas, Spanish National Research Council (CSIC), Ramiro de Maeztu 9, 28040 Madrid, Spain.",Spain,Unparsed
25493,,I,Ayuso-Fernández,"Faculty of Chemistry, Biotechnology and Food Science, Norwegian University of Life Sciences (NMBU), 1462 Ås, Norway.",Norway,Norwegian University of Life Sciences (NMBU)
25494,,F,Csarman,"Department of Food Science and Technology, BOKU-University of Natural Resources and Life Sciences, Muthgasse 11, 1190 Vienna, Austria.",Austria,BOKU-University of Natural Resources and Life Sciences
25495,,LI,de Eugenio,"Department of Microbial and Plant Biotechnology, Centro de Investigaciones Biológicas Margarita Salas, Spanish National Research Council (CSIC), Ramiro de Maeztu 9, 28040 Madrid, Spain.",Spain,Unparsed
25496,,N,Míguez,"Instituto de Catálisis y Petroleoquímica, Spanish National Research Council (CSIC), Marie Curie 2, 28049 Madrid, Spain.",Spain,Instituto de Catálisis y Petroleoquímica
25497,,FJ,Plou,"Instituto de Catálisis y Petroleoquímica, Spanish National Research Council (CSIC), Marie Curie 2, 28049 Madrid, Spain.",Spain,Instituto de Catálisis y Petroleoquímica
25498,,A,Prieto,"Department of Microbial and Plant Biotechnology, Centro de Investigaciones Biológicas Margarita Salas, Spanish National Research Council (CSIC), Ramiro de Maeztu 9, 28040 Madrid, Spain.",Spain,Unparsed
25499,,R,Ludwig,"Department of Food Science and Technology, BOKU-University of Natural Resources and Life Sciences, Muthgasse 11, 1190 Vienna, Austria.",Austria,BOKU-University of Natural Resources and Life Sciences
