Unnamed: 0,firstName,initials,lastName,affiliation,country,institute
4189,,D,Vilas-Boas,"Laboratório de Investigação em Biofilmes Rosário Oliveira, Centre of Biological Engineering, University of Minho Braga, 4710-057 Braga, Portugal.",Portugal,University of Minho Braga
4190,,C,Almeida,"INIAV, IP-National Institute for Agrarian and Veterinary Research, Vairão, 4485-655 Vila Do Conde, Portugal.",Portugal,IP-National Institute for Agrarian and Veterinary Research
4191,,S,Sillankorva,"INL-International Iberian Nanotechnology Laboratory, Av. Mestre José Veiga, 4715-330 Braga, Portugal.",Portugal,INL-International Iberian Nanotechnology Laboratory
4192,,N,Cerca,"Laboratório de Investigação em Biofilmes Rosário Oliveira, Centre of Biological Engineering, University of Minho Braga, 4710-057 Braga, Portugal.",Portugal,University of Minho Braga
4193,,J,Azeredo,"Laboratório de Investigação em Biofilmes Rosário Oliveira, Centre of Biological Engineering, University of Minho Braga, 4710-057 Braga, Portugal.",Portugal,University of Minho Braga
4194,,DJ,Menadue,Australian Centre for Plant Functional Genomics The University of Adelaide Urrbrae South Australia Australia.,Australian Centre for Plant Functional Genomics The University of Adelaide Urrbrae South Australia Australia,Australian Centre for Plant Functional Genomics The University of Adelaide Urrbrae South Australia Australia.
4195,,M,Riboni,Australian Centre for Plant Functional Genomics The University of Adelaide Urrbrae South Australia Australia.,Australian Centre for Plant Functional Genomics The University of Adelaide Urrbrae South Australia Australia,Australian Centre for Plant Functional Genomics The University of Adelaide Urrbrae South Australia Australia.
4196,,U,Baumann,Australian Centre for Plant Functional Genomics The University of Adelaide Urrbrae South Australia Australia.,Australian Centre for Plant Functional Genomics The University of Adelaide Urrbrae South Australia Australia,Australian Centre for Plant Functional Genomics The University of Adelaide Urrbrae South Australia Australia.
4197,,RK,Schilling,Department of Primary Industries and Regions South Australian Research and Development Institute Urrbrae South Australia Australia.,Department of Primary Industries and Regions South Australian Research and Development Institute Urrbrae South Australia Australia,Department of Primary Industries and Regions South Australian Research and Development Institute Urrbrae South Australia Australia.
4198,,DC,Plett,"Australian Plant Phenomics Facility, The Plant Accelerator The University of Adelaide Adelaide South Australia Australia.",The Plant Accelerator The University of Adelaide Adelaide South Australia Australia,The Plant Accelerator The University of Adelaide Adelaide South Australia Australia.
4199,,SJ,Roy,ARC Industrial Transformation Research Hub for Wheat in a Hot and Dry Climate University of Adelaide Adelaide South Australia Australia.,ARC Industrial Transformation Research Hub for Wheat in a Hot and Dry Climate University of Adelaide Adelaide South Australia Australia,ARC Industrial Transformation Research Hub for Wheat in a Hot and Dry Climate University of Adelaide Adelaide South Australia Australia.
4200,,MPM,Fossey,"Experimental Medicine, Department of Medicine, Faculty of Medicine, University of British Columbia, Vancouver, BC, Canada.",Canada,University of British Columbia
4201,,SJT,Balthazaar,"Experimental Medicine, Department of Medicine, Faculty of Medicine, University of British Columbia, Vancouver, BC, Canada.",Canada,University of British Columbia
4202,,JW,Squair,"International Collaboration on Repair Discoveries (ICORD), University of British Columbia, Vancouver, BC, Canada.",Canada,University of British Columbia
4203,,AM,Williams,"Department of Cellular and Physiological Sciences, Faculty of Medicine, University of British Columbia, Vancouver, BC, Canada.",Canada,University of British Columbia
4204,,MS,Poormasjedi-Meibod,"International Collaboration on Repair Discoveries (ICORD), University of British Columbia, Vancouver, BC, Canada.",Canada,University of British Columbia
4205,,TE,Nightingale,"Centre for Trauma Sciences Research, University of Birmingham, Edgabaston, Birmingham, UK.",UK,University of Birmingham
4206,,E,Erskine,"Department of Cellular and Physiological Sciences, Faculty of Medicine, University of British Columbia, Vancouver, BC, Canada.",Canada,University of British Columbia
4207,,B,Hayes,"International Collaboration on Repair Discoveries (ICORD), University of British Columbia, Vancouver, BC, Canada.",Canada,University of British Columbia
4208,,M,Ahmadian,"School of Kinesiology, Faculty of Education, University of British Columbia, Vancouver, BC, Canada.",Canada,University of British Columbia
4209,,GS,Jackson,"Faculty of Health and Social Development, University of British Columbia, Kelowna, BC, Canada.",Canada,University of British Columbia
4210,,DV,Hunter,"International Collaboration on Repair Discoveries (ICORD), University of British Columbia, Vancouver, BC, Canada.",Canada,University of British Columbia
4211,,KD,Currie,"International Collaboration on Repair Discoveries (ICORD), University of British Columbia, Vancouver, BC, Canada.",Canada,University of British Columbia
4212,,TSM,Tsang,"Division of Cardiology, University of British Columbia, Vancouver General and University of British Columbia Hospital Echocardiography Department, Vancouver, BC, Canada.",Canada,University of British Columbia
4213,,M,Walter,"Department of Urology, University Hospital Basel, University of Basel, Basel, Switzerland.",Switzerland,University Hospital Basel
4214,,JP,Little,"School of Health and Exercise Sciences, University of British Columbia, Kelowna, BC, Canada.",Canada,University of British Columbia
4215,,MS,Ramer,"Department of Zoology, Faculty of Science, University of British Columbia, Vancouver, BC, Canada.",Canada,University of British Columbia
4216,,AV,Krassioukov,"GF Strong Rehabilitation Centre, Vancouver Coastal Health, Vancouver, BC, Canada. krassioukov@icord.org.",Canada,Unparsed
4217,,CR,West,"Department of Cellular and Physiological Sciences, Faculty of Medicine, University of British Columbia, Vancouver, BC, Canada. chris.west@ubc.ca.",Canada,University of British Columbia
4218,,A,Lange,"Biosciences, College of Life & Environmental Sciences, University of Exeter, Exeter, UK.",UK,University of Exeter
4219,,JR,Paris,"Biosciences, College of Life & Environmental Sciences, University of Exeter, Exeter, UK.",UK,University of Exeter
4220,,K,Gharbi,"Institute of Evolutionary Biology, University of Edinburgh, Edinburgh, UK.",UK,University of Edinburgh
4221,,T,Cézard,"Edinburgh Genomics, School of Biological Sciences, University of Edinburgh, Edinburgh, UK.",UK,University of Edinburgh
4222,,S,Miyagawa,"Department of Biological Science and Technology, Faculty of Industrial Science and Technology, Tokyo University of Science, Tokyo, Japan.",Japan,Tokyo University of Science
4223,,T,Iguchi,"Graduate School of Nanobioscience, Yokohama City University, Yokohama, Japan.",Japan,Yokohama City University
4224,,DJ,Studholme,"Biosciences, College of Life & Environmental Sciences, University of Exeter, Exeter, UK.",UK,University of Exeter
4225,,CR,Tyler,"Biosciences, College of Life & Environmental Sciences, University of Exeter, Exeter, UK.",UK,University of Exeter
4226,,K,Zuhra,"Chair of Pharmacology, Section of Medicine, University of Fribourg, 1702 Fribourg, Switzerland.",Switzerland,University of Fribourg
4227,,F,Augsburger,"Chair of Pharmacology, Section of Medicine, University of Fribourg, 1702 Fribourg, Switzerland.",Switzerland,University of Fribourg
4228,,T,Majtan,"Department of Pediatrics, University of Colorado Anschutz Medical Campus, Aurora, CO 80045, USA.",USA,University of Colorado Anschutz Medical Campus
4229,,C,Szabo,"Chair of Pharmacology, Section of Medicine, University of Fribourg, 1702 Fribourg, Switzerland.",Switzerland,University of Fribourg
4230,,S,Li,"Guangdong Provincial Key Laboratory of Autophagy and Major Chronic Non-communicable Diseases, Affiliated Hospital of Guangdong Medical University, Zhanjiang, China.",China,Affiliated Hospital of Guangdong Medical University
4231,,S,Shen,"Guangdong Provincial Key Laboratory of Autophagy and Major Chronic Non-communicable Diseases, Affiliated Hospital of Guangdong Medical University, Zhanjiang, China.",China,Affiliated Hospital of Guangdong Medical University
4232,,H,Xu,"Guangdong Provincial Key Laboratory of Autophagy and Major Chronic Non-communicable Diseases, Affiliated Hospital of Guangdong Medical University, Zhanjiang, China.",China,Affiliated Hospital of Guangdong Medical University
4233,,S,Cai,"Guangdong Provincial Key Laboratory of Autophagy and Major Chronic Non-communicable Diseases, Affiliated Hospital of Guangdong Medical University, Zhanjiang, China.",China,Affiliated Hospital of Guangdong Medical University
4234,,X,Yuan,"Guangdong Provincial Key Laboratory of Autophagy and Major Chronic Non-communicable Diseases, Affiliated Hospital of Guangdong Medical University, Zhanjiang, China.",China,Affiliated Hospital of Guangdong Medical University
4235,,C,Wang,"Guangdong Provincial Key Laboratory of Autophagy and Major Chronic Non-communicable Diseases, Affiliated Hospital of Guangdong Medical University, Zhanjiang, China.",China,Affiliated Hospital of Guangdong Medical University
4236,,X,Zhang,"Guangdong Provincial Key Laboratory of Autophagy and Major Chronic Non-communicable Diseases, Affiliated Hospital of Guangdong Medical University, Zhanjiang, China.",China,Affiliated Hospital of Guangdong Medical University
4237,,S,Chen,"Guangdong Provincial Key Laboratory of Autophagy and Major Chronic Non-communicable Diseases, Affiliated Hospital of Guangdong Medical University, Zhanjiang, China.",China,Affiliated Hospital of Guangdong Medical University
4238,,J,Chen,"Guangdong Provincial Key Laboratory of Autophagy and Major Chronic Non-communicable Diseases, Affiliated Hospital of Guangdong Medical University, Zhanjiang, China.",China,Affiliated Hospital of Guangdong Medical University
4239,,DL,Shi,"Laboratory of Developmental Biology, CNRS-UMR7622, Institut de Biologie Paris-Seine (IBPS), Sorbonne University, 75005, Paris, France. de-li.shi@upmc.fr.",France,Sorbonne University
4240,,L,Zhang,"Guangdong Provincial Key Laboratory of Autophagy and Major Chronic Non-communicable Diseases, Affiliated Hospital of Guangdong Medical University, Zhanjiang, China. zhangliangqing@gdmu.edu.cn.",China,Affiliated Hospital of Guangdong Medical University
4241,,F,Tripodi,"Department of Biotechnology and Biosciences, University of Milano-Bicocca, Milano, Italy.",Italy,University of Milano-Bicocca
4242,,L,Lombardi,"Department of Biotechnology and Biosciences, University of Milano-Bicocca, Milano, Italy.",Italy,University of Milano-Bicocca
4243,,L,Guzzetti,"Department of Biotechnology and Biosciences, University of Milano-Bicocca, Milano, Italy.",Italy,University of Milano-Bicocca
4244,,D,Panzeri,"Department of Biotechnology and Biosciences, University of Milano-Bicocca, Milano, Italy.",Italy,University of Milano-Bicocca
4245,,R,Milanesi,"Department of Biotechnology and Biosciences, University of Milano-Bicocca, Milano, Italy.",Italy,University of Milano-Bicocca
4246,,M,Leri,"Department of Neuroscience, Psychology, Drug Research and Child Health, University of Firenze, Firenze, Italy.",Italy,University of Firenze
4247,,M,Bucciantini,"Department of Experimental and Clinical Biomedical Sciences, University of Firenze, Firenze, Italy.",Italy,University of Firenze
4248,,C,Angeloni,"School of Pharmacy, University of Camerino, Camerino, Italy.",Italy,University of Camerino
4249,,D,Beghelli,"School of Biosciences and Veterinary Medicine, University of Camerino, Camerino, Italy.",Italy,University of Camerino
4250,,S,Hrelia,"Department for Life Quality Studies, Alma Mater Studiorum, University of Bologna, Rimini, Italy.",Italy,University of Bologna
4251,,G,Onorato,"Institute of Biosciences and BioResources (IBBR), CNR, Naples, Italy.",Italy,Institute of Biosciences and BioResources (IBBR)
4252,,E,Di Schiavi,"Institute of Biosciences and BioResources (IBBR), CNR, Naples, Italy.",Italy,Institute of Biosciences and BioResources (IBBR)
4253,,E,Falletta,"Department of Chemistry, University of Milano, Milano, Italy.",Italy,University of Milano
4254,,S,Nonnis,"Department of Veterinary Medicine (DIMEVET), University of Milano, Milano, Italy.",Italy,University of Milano
4255,,G,Tedeschi,"Department of Veterinary Medicine (DIMEVET), University of Milano, Milano, Italy.",Italy,University of Milano
4256,,M,Labra,"Department of Biotechnology and Biosciences, University of Milano-Bicocca, Milano, Italy.",Italy,University of Milano-Bicocca
4257,,P,Coccetti,"Department of Biotechnology and Biosciences, University of Milano-Bicocca, Milano, Italy.",Italy,University of Milano-Bicocca
4258,,W,Pan,"Jiangsu Key Laboratory of Immunity and Metabolism, Jiangsu International Laboratory of Immunity and Metabolism, Department of Pathogen Biology and Immunology, Xuzhou Medical University, Xuzhou, 221004, Jiangsu, China.",China,Xuzhou Medical University
4259,,J,Zhao,"Jiangsu Key Laboratory of Immunity and Metabolism, Jiangsu International Laboratory of Immunity and Metabolism, Department of Pathogen Biology and Immunology, Xuzhou Medical University, Xuzhou, 221004, Jiangsu, China.",China,Xuzhou Medical University
4260,,J,Wu,"The Second School of Clinical Medicine, Xuzhou Medical University, Xuzhou, 221004, Jiangsu, China.",China,Xuzhou Medical University
4261,,D,Xu,"Jiangsu Key Laboratory of Immunity and Metabolism, Jiangsu International Laboratory of Immunity and Metabolism, Department of Pathogen Biology and Immunology, Xuzhou Medical University, Xuzhou, 221004, Jiangsu, China.",China,Xuzhou Medical University
4262,,X,Meng,"Jiangsu Key Laboratory of Immunity and Metabolism, Jiangsu International Laboratory of Immunity and Metabolism, Department of Pathogen Biology and Immunology, Xuzhou Medical University, Xuzhou, 221004, Jiangsu, China.",China,Xuzhou Medical University
4263,,P,Jiang,"Jiangsu Key Laboratory of Immunity and Metabolism, Jiangsu International Laboratory of Immunity and Metabolism, Department of Pathogen Biology and Immunology, Xuzhou Medical University, Xuzhou, 221004, Jiangsu, China.",China,Xuzhou Medical University
4264,,H,Shi,"Jiangsu Key Laboratory of Immunity and Metabolism, Jiangsu International Laboratory of Immunity and Metabolism, Department of Pathogen Biology and Immunology, Xuzhou Medical University, Xuzhou, 221004, Jiangsu, China.",China,Xuzhou Medical University
4265,,X,Ge,"Jiangsu Key Laboratory of Immunity and Metabolism, Jiangsu International Laboratory of Immunity and Metabolism, Department of Pathogen Biology and Immunology, Xuzhou Medical University, Xuzhou, 221004, Jiangsu, China.",China,Xuzhou Medical University
4266,,X,Yang,"Jiangsu Key Laboratory of Immunity and Metabolism, Jiangsu International Laboratory of Immunity and Metabolism, Department of Pathogen Biology and Immunology, Xuzhou Medical University, Xuzhou, 221004, Jiangsu, China.",China,Xuzhou Medical University
4267,,M,Hu,"Jiangsu Key Laboratory of Immunity and Metabolism, Jiangsu International Laboratory of Immunity and Metabolism, Department of Pathogen Biology and Immunology, Xuzhou Medical University, Xuzhou, 221004, Jiangsu, China.",China,Xuzhou Medical University
4268,,P,Zhang,"Jiangsu Key Laboratory of Immunity and Metabolism, Jiangsu International Laboratory of Immunity and Metabolism, Department of Pathogen Biology and Immunology, Xuzhou Medical University, Xuzhou, 221004, Jiangsu, China.",China,Xuzhou Medical University
4269,,R,Tang,"Jiangsu Key Laboratory of Immunity and Metabolism, Jiangsu International Laboratory of Immunity and Metabolism, Department of Pathogen Biology and Immunology, Xuzhou Medical University, Xuzhou, 221004, Jiangsu, China.",China,Xuzhou Medical University
4270,,N,Nagaratnam,"Illawarra Health and Medical Research Institute (IHMRI) and School of Medicine, University of Wollongong, Wollongong, NSW, 2522, Australia.",Australia,University of Wollongong
4271,,K,Zheng,"Jiangsu Key Laboratory of Immunity and Metabolism, Jiangsu International Laboratory of Immunity and Metabolism, Department of Pathogen Biology and Immunology, Xuzhou Medical University, Xuzhou, 221004, Jiangsu, China. zky02@163.com.",China,Xuzhou Medical University
4272,,XF,Huang,"Illawarra Health and Medical Research Institute (IHMRI) and School of Medicine, University of Wollongong, Wollongong, NSW, 2522, Australia. xhuang@uow.edu.au.",Australia,University of Wollongong
4273,,Y,Yu,"Jiangsu Key Laboratory of Immunity and Metabolism, Jiangsu International Laboratory of Immunity and Metabolism, Department of Pathogen Biology and Immunology, Xuzhou Medical University, Xuzhou, 221004, Jiangsu, China. 3292965589@qq.com.",China,Xuzhou Medical University
4274,,S,Moshawih,"PAP Rashidah Sa'adatul Bolkiah Institute of Health Sciences, Universiti Brunei Darussalam, Gadong BE 1410, Brunei.",Brunei,Universiti Brunei Darussalam
4275,,RNA,Abdullah Juperi,"PAP Rashidah Sa'adatul Bolkiah Institute of Health Sciences, Universiti Brunei Darussalam, Gadong BE 1410, Brunei.",Brunei,Universiti Brunei Darussalam
4276,,GS,Paneerselvam,"School of Pharmacy, Taylor's University, Subang Jaya 47500, Malaysia.",Malaysia,Taylor's University
4277,,LC,Ming,"PAP Rashidah Sa'adatul Bolkiah Institute of Health Sciences, Universiti Brunei Darussalam, Gadong BE 1410, Brunei.",Brunei,Universiti Brunei Darussalam
4278,,KB,Liew,"Faculty of Pharmacy, University of Cyberjaya, Cyberjaya 63000, Malaysia.",Malaysia,University of Cyberjaya
4279,,BH,Goh,"College of Pharmaceutical Sciences, Zhejiang University, Hangzhou 310058, China.",China,Zhejiang University
4280,,YM,Al-Worafi,"College of Pharmacy, University of Science and Technology of Fujairah, Fujairah P.O. Box 2202, United Arab Emirates.",United Arab Emirates,University of Science and Technology of Fujairah
4281,,CY,Choo,"Faculty of Pharmacy, Universiti Teknologi MARA, Puncak Alam 42300, Malaysia.",Malaysia,Universiti Teknologi MARA
4282,,S,Thuraisingam,"Faculty of Science, Universiti Putra Malaysia, Seri Kembangan 43400, Malaysia.",Malaysia,Universiti Putra Malaysia
4283,,HP,Goh,"PAP Rashidah Sa'adatul Bolkiah Institute of Health Sciences, Universiti Brunei Darussalam, Gadong BE 1410, Brunei.",Brunei,Universiti Brunei Darussalam
4284,,N,Kifli,"PAP Rashidah Sa'adatul Bolkiah Institute of Health Sciences, Universiti Brunei Darussalam, Gadong BE 1410, Brunei.",Brunei,Universiti Brunei Darussalam
4285,,JD,Matute,"Division of Newborn Medicine, Department of Pediatrics, Massachusetts General Hospital, Harvard Medical School, Boston, MA.",MA,Harvard Medical School
4286,,J,Duan,"Division of Gastroenterology, Department of Medicine, Brigham and Women's Hospital, Harvard Medical School, Boston, MA.",MA,Harvard Medical School
4287,,MB,Flak,"Division of Gastroenterology, Department of Medicine, Brigham and Women's Hospital, Harvard Medical School, Boston, MA.",MA,Harvard Medical School
4288,,P,Griebel,"Institute of Clinical Molecular Biology, Christian-Albrechts-University and University Hospital Schleswig-Holstein, Kiel, Germany.",Germany,Christian-Albrechts-University and University Hospital Schleswig-Holstein
4289,,JA,Tascon-Arcila,"Division of Gastroenterology, Department of Medicine, Brigham and Women's Hospital, Harvard Medical School, Boston, MA.",MA,Harvard Medical School
4290,,S,Doms,"Institute of Experimental Medicine, Kiel University, Kiel, Germany.",Germany,Kiel University
4291,,T,Hanley,"Division of Gastroenterology, Department of Medicine, Brigham and Women's Hospital, Harvard Medical School, Boston, MA.",MA,Harvard Medical School
4292,,A,Antanaviciute,"Translational Gastroenterology Unit, John Radcliffe Hospital, University of Oxford, Oxford, UK.",UK,University of Oxford
4293,,J,Gundrum,"The Forsyth Institute, Cambridge, MA.",MA,The Forsyth Institute
4294,,JL,Mark Welch,"Marine Biological Laboratory, Woods Hole, MA.",MA,Marine Biological Laboratory
4295,,B,Sit,"Howard Hughes Medical Institute, Boston, MA.",MA,Howard Hughes Medical Institute
4296,,S,Abtahi,"Laboratory of Mucosal Barrier Pathobiology, Department of Pathology, Brigham and Women's Hospital and Harvard Medical School, Boston, MA.",MA,Laboratory of Mucosal Barrier Pathobiology
4297,,GM,Fuhler,"Department of Gastroenterology & Hepatology, Erasmus MC, University Medical Center, Rotterdam, Netherlands.",Netherlands,University Medical Center
4298,,J,Grootjans,"Department of Gastroenterology and Hepatology, Amsterdam Gastroenterology Endocrinology and Metabolism & Cancer Center Amsterdam, Amsterdam University Medical Centers, Amsterdam, Netherlands.",Netherlands,Amsterdam University Medical Centers
4299,,F,Tran,"Institute of Clinical Molecular Biology, Christian-Albrechts-University and University Hospital Schleswig-Holstein, Kiel, Germany.",Germany,Christian-Albrechts-University and University Hospital Schleswig-Holstein
4300,,ST,Stengel,"Institute of Clinical Molecular Biology, Christian-Albrechts-University and University Hospital Schleswig-Holstein, Kiel, Germany.",Germany,Christian-Albrechts-University and University Hospital Schleswig-Holstein
4301,,JR,White,"Resphera Biosciences, Baltimore, MD.",MD,Unparsed
4302,,N,Krupka,"Division of Gastroenterology, Department of Medicine, Brigham and Women's Hospital, Harvard Medical School, Boston, MA.",MA,Harvard Medical School
4303,,D,Haller,"Nutrition and Immunology, Technische Universität München, Freising, Germany.",Germany,Technische Universität München
4304,,S,Clare,"Wellcome Trust Sanger Institute, Hinxton, UK.",UK,Wellcome Trust Sanger Institute
4305,,TD,Lawley,"Wellcome Trust Sanger Institute, Hinxton, UK.",UK,Wellcome Trust Sanger Institute
4306,,A,Kaser,"Cambridge Institute of Therapeutic Immunology and Infectious Disease, Jeffrey Cheah Biomedical Centre, and Division of Gastroenterology and Hepatology, Department of Medicine, University of Cambridge, Cambridge, UK.",UK,University of Cambridge
4307,,A,Simmons,"Translational Gastroenterology Unit, John Radcliffe Hospital, University of Oxford, Oxford, UK.",UK,University of Oxford
4308,,JN,Glickman,"Department of Pathology, Beth Israel Deaconess Medical Center, Harvard Medical School, Boston, MA.",MA,Harvard Medical School
4309,,L,Bry,"Massachusetts Host-Microbiome Center, Department of Pathology, Brigham and Women's Hospital, Harvard Medical School, Boston, MA.",MA,Harvard Medical School
4310,,P,Rosenstiel,"Institute of Clinical Molecular Biology, Christian-Albrechts-University and University Hospital Schleswig-Holstein, Kiel, Germany.",Germany,Christian-Albrechts-University and University Hospital Schleswig-Holstein
4311,,G,Borisy,"The Forsyth Institute, Cambridge, MA.",MA,The Forsyth Institute
4312,,MK,Waldor,"Howard Hughes Medical Institute, Boston, MA.",MA,Howard Hughes Medical Institute
4313,,JF,Baines,"Institute of Experimental Medicine, Kiel University, Kiel, Germany.",Germany,Kiel University
4314,,JR,Turner,"Laboratory of Mucosal Barrier Pathobiology, Department of Pathology, Brigham and Women's Hospital and Harvard Medical School, Boston, MA.",MA,Laboratory of Mucosal Barrier Pathobiology
4315,,RS,Blumberg,"Division of Gastroenterology, Department of Medicine, Brigham and Women's Hospital, Harvard Medical School, Boston, MA.",MA,Harvard Medical School
4316,,K,Hus,"Plant Cytogenetics and Molecular Biology Group, Institute of Biology, Biotechnology and Environmental Protection, Faculty of Natural Sciences, University of Silesia in Katowice, Katowice, Poland.",Poland,University of Silesia in Katowice
4317,,A,Betekhtin,"Plant Cytogenetics and Molecular Biology Group, Institute of Biology, Biotechnology and Environmental Protection, Faculty of Natural Sciences, University of Silesia in Katowice, Katowice, Poland.",Poland,University of Silesia in Katowice
4318,,A,Pinski,"Plant Cytogenetics and Molecular Biology Group, Institute of Biology, Biotechnology and Environmental Protection, Faculty of Natural Sciences, University of Silesia in Katowice, Katowice, Poland.",Poland,University of Silesia in Katowice
4319,,M,Rojek-Jelonek,"Plant Cytogenetics and Molecular Biology Group, Institute of Biology, Biotechnology and Environmental Protection, Faculty of Natural Sciences, University of Silesia in Katowice, Katowice, Poland.",Poland,University of Silesia in Katowice
4320,,E,Grzebelus,"Department of Plant Biology and Biotechnology, Faculty of Biotechnology and Horticulture, University of Agriculture in Cracow, Cracow, Poland.",Poland,University of Agriculture in Cracow
4321,,C,Nibau,"National Plant Phenomics Centre, Institute of Biological, Environmental and Rural Sciences, Aberystwyth University, Aberystwyth, United Kingdom.",United Kingdom,Aberystwyth University
4322,,M,Gao,"Sainsbury Laboratory, University of Cambridge, Cambridge, United Kingdom.",United Kingdom,University of Cambridge
4323,,KE,Jaeger,"Department for Plant Adaptation, Leibniz Institute of Vegetable and Ornamental Crops, Großbeeren, Germany.",Germany,Leibniz Institute of Vegetable and Ornamental Crops
4324,,G,Jenkins,"Institute of Biological, Environmental and Rural Sciences, Aberystwyth University, Aberystwyth, United Kingdom.",United Kingdom,Aberystwyth University
4325,,JH,Doonan,"National Plant Phenomics Centre, Institute of Biological, Environmental and Rural Sciences, Aberystwyth University, Aberystwyth, United Kingdom.",United Kingdom,Aberystwyth University
4326,,R,Hasterok,"Plant Cytogenetics and Molecular Biology Group, Institute of Biology, Biotechnology and Environmental Protection, Faculty of Natural Sciences, University of Silesia in Katowice, Katowice, Poland.",Poland,University of Silesia in Katowice
4327,,E,Colombino,"Department of Veterinary Sciences, University of Torino, Largo Paolo Braccini 2, Grugliasco, 10095 Turin, Italy.",Italy,University of Torino
4328,,I,Ferrocino,"Department of Agricultural, Forest and Food Sciences, University of Torino, Torino, Italy.",Italy,University of Torino
4329,,I,Biasato,"Department of Agricultural, Forest and Food Sciences, University of Torino, Torino, Italy.",Italy,University of Torino
4330,,LS,Cocolin,"Department of Agricultural, Forest and Food Sciences, University of Torino, Torino, Italy.",Italy,University of Torino
4331,,D,Prieto-Botella,"Research Team on Occupational Therapy (InTeO), Department of Surgery and Pathology, University Miguel Hernandez of Elche, Alicante, Spain.",Spain,University Miguel Hernandez of Elche
4332,,Z,Zduńczyk,"Polish Academy of Sciences, Institute of Animal Reproduction and Food Research, Olsztyn, Poland.",Poland,Institute of Animal Reproduction and Food Research
4333,,J,Jankowski,"Department of Poultry Science, University of Warmia and Mazury, Olsztyn, Poland.",Poland,University of Warmia and Mazury
4334,,J,Milala,"Institute of Chemical Technology of Food, Lodz University of Technology, Lodz, Poland.",Poland,Lodz University of Technology
4335,,M,Kosmala,"Institute of Chemical Technology of Food, Lodz University of Technology, Lodz, Poland.",Poland,Lodz University of Technology
4336,,B,Fotschki,"Polish Academy of Sciences, Institute of Animal Reproduction and Food Research, Olsztyn, Poland.",Poland,Institute of Animal Reproduction and Food Research
4337,,MT,Capucchio,"Department of Veterinary Sciences, University of Torino, Largo Paolo Braccini 2, Grugliasco, 10095 Turin, Italy.",Italy,University of Torino
4338,,J,Juśkiewicz,"Polish Academy of Sciences, Institute of Animal Reproduction and Food Research, Olsztyn, Poland.",Poland,Institute of Animal Reproduction and Food Research
4339,,Y,Fu,"State Key Laboratory for Biology of Plant Diseases and Insect Pests, Institute of Plant Protection, Chinese Academy of Agricultural Sciences, Beijing 100193, PR China.",PR China,Institute of Plant Protection
4340,,M,Cao,"National Citrus Engineering Research Center, Citrus Research Institute, Southwest University, Chongqing 400712, PR China.",PR China,Southwest University
4341,,H,Wang,"State Key Laboratory for Biology of Plant Diseases and Insect Pests, Institute of Plant Protection, Chinese Academy of Agricultural Sciences, Beijing 100193, PR China.",PR China,Institute of Plant Protection
4342,,Z,Du,"State Key Laboratory for Biology of Plant Diseases and Insect Pests, Institute of Plant Protection, Chinese Academy of Agricultural Sciences, Beijing 100193, PR China.",PR China,Institute of Plant Protection
4343,,Y,Liu,"State Key Laboratory for Biology of Plant Diseases and Insect Pests, Institute of Plant Protection, Chinese Academy of Agricultural Sciences, Beijing 100193, PR China.",PR China,Institute of Plant Protection
4344,,X,Wang,"State Key Laboratory for Biology of Plant Diseases and Insect Pests, Institute of Plant Protection, Chinese Academy of Agricultural Sciences, Beijing 100193, PR China.",PR China,Institute of Plant Protection
4345,,S,Zhang,"State Cultivation Base of Crop Stress Biology for Southern Mountainous Land, Academy of Agricultural Sciences, Southwest University, Chongqing, China.",China,Southwest University
4346,,L,Yang,"State Cultivation Base of Crop Stress Biology for Southern Mountainous Land, Academy of Agricultural Sciences, Southwest University, Chongqing, China.",China,Southwest University
4347,,L,Ma,"State Cultivation Base of Crop Stress Biology for Southern Mountainous Land, Academy of Agricultural Sciences, Southwest University, Chongqing, China.",China,Southwest University
4348,,X,Tian,"State Cultivation Base of Crop Stress Biology for Southern Mountainous Land, Academy of Agricultural Sciences, Southwest University, Chongqing, China.",China,Southwest University
4349,,R,Li,"USDA-ARS, National Germplasm Resources Laboratory, Beltsville, MD, United States.",United States,National Germplasm Resources Laboratory
4350,,C,Zhou,"State Cultivation Base of Crop Stress Biology for Southern Mountainous Land, Academy of Agricultural Sciences, Southwest University, Chongqing, China.",China,Southwest University
4351,,M,Cao,"State Cultivation Base of Crop Stress Biology for Southern Mountainous Land, Academy of Agricultural Sciences, Southwest University, Chongqing, China.",China,Southwest University
4352,,ST,Tan,"State Key Laboratory for Conservation and Utilization of Bio-Resources in Yunnan, Yunnan Agricultural University, Kunming, 650201, China.",China,Yunnan Agricultural University
4353,,F,Liu,"State Key Laboratory for Conservation and Utilization of Bio-Resources in Yunnan, Yunnan Agricultural University, Kunming, 650201, China.",China,Yunnan Agricultural University
4354,,J,Lv,"State Key Laboratory for Conservation and Utilization of Bio-Resources in Yunnan, Yunnan Agricultural University, Kunming, 650201, China.",China,Yunnan Agricultural University
4355,,QL,Liu,"State Key Laboratory for Conservation and Utilization of Bio-Resources in Yunnan, Yunnan Agricultural University, Kunming, 650201, China.",China,Yunnan Agricultural University
4356,,HM,Luo,"State Key Laboratory for Conservation and Utilization of Bio-Resources in Yunnan, Yunnan Agricultural University, Kunming, 650201, China.",China,Yunnan Agricultural University
